,nrcs_id,inu_pc_smn,inu_pc_smx,inu_pc_slt,inu_pc_umn,inu_pc_umx,inu_pc_ult,lka_pc_sse,lka_pc_use,dor_pc_pva,slp_dg_sav,slp_dg_uav,sgr_dk_sav,tmp_dc_uyr,ari_ix_sav,ari_ix_uav,cmi_ix_uyr,snw_pc_uyr,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,wet_pc_sg1,wet_pc_sg2,wet_pc_ug1,wet_pc_ug2,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gwt_cm_sav,run_mm_syr,lkv_mc_usu,rev_mc_usu,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,pre_mm_uyr,pet_mm_syr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,pet_mm_uyr,aet_mm_syr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,aet_mm_uyr,pop_ct_ssu,pop_ct_usu,clz_cl_smj,cls_cl_smj,glc_cl_smj,pnv_cl_smj,wet_cl_smj,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,lit_cl_smj,SUB_AREA,UP_AREA,COAST,ORDER_,ENDO
126,09180500:UT:USGS,1,1,1,0,0,1,0,2,375,84,110,201,46,26,51,-50,30,0,0,0,14,0,0,0,0,0,0,4,79,2,1,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,1,21,7,1,0,2,0,0,0,0,0,0,1,0,2,2,14,68,2,4,70,45,0,3,0,0,0,3,17,14,17,14,35,35,48,51,17,39,26,45,33,36,36,34,28,21,17,16,16,19,23,27,18,13,2342,2609,1.7289999723434448,6.381999969482422,0,0,128,300,86,104,38,40,39,46,1014,41,3343,3028,1835.218017578125,13840.544921875,47879.79296875,190630.0625,459,1222,24,36,68,104,152,189,206,177,125,79,38,24,1005,261,7,12,23,33,40,37,32,27,20,15,8,6,380,10.144000053405762,429.6730041503906,9,65,12,12,3.0,13,429,4,130,3,5875.5,67936.5,0,2,0
127,09070500:CO:USGS,1,1,8,0,0,2,0,6,768,140,127,453,12,55,66,-35,44,0,0,0,86,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,4,8,0,0,1,0,0,0,0,0,0,0,0,4,4,86,87,4,3,49,29,0,3,0,0,2,5,1,22,14,11,38,35,48,54,47,55,51,57,58,64,68,67,61,51,41,36,35,36,41,48,65,38,2971,2407,5.34499979019165,7.7820000648498535,0,0,373,500,106,114,67,50,68,58,546,153,1407,1308,185.2790069580078,2009.1280517578125,3246.27587890625,17068.55859375,522,915,15,22,41,71,112,146,165,142,98,59,26,15,846,409,8,13,26,45,65,69,64,49,33,21,10,7,429,2.2790000438690186,89.33100128173828,7,37,4,6,11.0,5,353,4,130,6,431.6,11799.0,0,2,0
128,09058000:CO:USGS,0,0,2,0,0,2,8,8,1047,120,120,291,11,67,67,-33,44,0,0,0,85,0,0,0,0,0,0,0,4,9,1,0,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,4,9,1,0,1,0,0,0,0,0,0,6,5,6,5,85,85,4,4,27,27,3,3,0,0,5,5,22,22,11,11,35,35,54,54,55,55,58,58,66,71,74,74,69,59,49,44,42,43,48,55,30,30,2272,2275,5.13700008392334,5.1529998779296875,0,0,422,400,94,94,45,45,53,53,467,132,1347,1251,1432.9139404296875,1432.9119873046875,11674.984375,11674.986328125,533,841,13,19,37,65,104,136,154,133,91,54,23,13,841,436,8,12,26,45,67,75,71,55,36,22,10,7,436,43.68199920654297,43.68199920654297,7,37,4,6,11.0,5,353,4,130,9,8833.4,8833.4,0,2,0
129,12436500:WA:USGS,3,3,6,2,3,4,29,20,680,79,161,216,33,36,92,-12,41,0,0,0,43,0,0,0,0,0,0,0,40,13,0,0,1,0,0,0,3,0,0,0,0,0,65,0,5,0,0,1,0,1,10,3,9,1,1,0,0,0,3,2,0,10,6,4,2,43,70,22,4,36,7,3,1,0,1,0,4,0,12,12,12,40,40,48,48,47,65,35,69,46,51,53,50,43,35,27,20,18,18,24,33,10,22,729,1954,2.5490000247955322,6.788000106811523,0,0,221,300,81,84,40,31,44,31,873,144,171324,68016,8011.73388671875,92162.9375,554081.4375,2827587.5,672,962,10,19,47,84,129,158,184,157,98,50,17,9,782,293,4,9,24,41,54,53,46,30,17,9,4,3,474,16.75,1283.760986328125,8,54,4,10,11.0,8,398,6,120,9,7389.9,197763.5,0,2,0
130,14105700:OR:USGS,2,3,5,1,1,3,1,10,478,97,114,332,51,168,66,-37,29,0,0,0,74,0,1,0,0,0,0,0,10,9,1,0,3,0,0,0,0,0,1,0,0,0,52,0,2,0,0,0,0,1,28,6,4,0,4,0,0,0,1,1,0,4,2,4,2,75,54,10,11,20,26,2,5,0,0,0,1,8,11,13,15,42,40,45,44,84,46,72,52,92,95,95,93,85,71,54,41,38,49,68,84,0,13,1420,1713,50.54600143432617,8.218999862670898,3,0,648,300,433,106,73,41,65,39,441,879,240469,89149,12036.06640625,232132.578125,810275.4375,7501878.0,545,894,15,24,47,75,114,137,162,141,93,52,20,13,912,550,13,22,45,69,93,92,80,54,34,24,14,11,401,558.4970092773438,4859.65478515625,10,32,4,4,11.0,5,354,7,121,2,11295.1,610224.8,0,1,0
131,12462600:WA:USGS,2,2,3,2,2,4,1,20,627,61,158,231,35,29,89,-16,40,0,0,0,28,0,0,0,0,0,0,3,51,10,1,0,5,0,0,0,1,0,0,0,0,0,66,0,4,0,0,0,0,1,12,3,8,1,1,0,0,0,2,2,0,2,0,4,2,28,70,36,4,16,8,7,1,0,1,0,3,4,13,18,12,39,39,43,48,25,64,29,67,40,45,46,42,36,28,20,15,13,14,19,28,3,19,720,1999,15.779999732971191,7.923999786376953,1,0,577,300,193,85,48,33,50,33,1018,147,214452,68935,4523.14892578125,108549.515625,320182.5,3565884.5,647,972,11,21,50,86,131,157,183,155,99,51,18,10,785,235,4,9,22,35,44,41,34,22,12,7,3,2,455,64.75399780273438,1763.5980224609375,8,54,12,12,2.0,8,398,6,120,1,4262.5,236383.9,0,2,0
132,08245000:CO:USGS,1,1,3,0,0,5,1,2,349,75,78,179,36,48,52,-49,25,0,0,0,63,0,0,0,0,0,0,0,24,8,0,0,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,24,9,0,0,7,0,0,0,0,0,0,6,6,9,9,63,60,7,9,43,35,6,10,0,0,1,2,12,15,14,14,34,33,52,53,38,40,42,44,49,51,51,49,44,37,34,35,37,37,40,43,16,8,1065,1444,3.884999990463257,3.2990000247955322,0,0,182,200,99,90,42,36,44,39,699,47,599,535,1787.27197265625,3719.43603515625,19696.27734375,33883.25,456,1021,22,30,55,87,126,157,167,144,106,70,35,22,982,374,10,14,25,39,50,53,53,49,37,24,13,8,367,52.00199890136719,87.21399688720703,8,45,4,4,11.0,5,353,6,132,8,13324.7,26440.9,0,1,0
133,08246500:CO:USGS,1,1,3,0,0,5,1,2,349,75,78,179,36,48,52,-49,25,0,0,0,63,0,0,0,0,0,0,0,24,8,0,0,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,24,9,0,0,7,0,0,0,0,0,0,6,6,9,9,63,60,7,9,43,35,6,10,0,0,1,2,12,15,14,14,34,33,52,53,38,40,42,44,49,51,51,49,44,37,34,35,37,37,40,43,16,8,1065,1444,3.884999990463257,3.2990000247955322,0,0,182,200,99,90,42,36,44,39,699,47,599,535,1787.27197265625,3719.43603515625,19696.27734375,33883.25,456,1021,22,30,55,87,126,157,167,144,106,70,35,22,982,374,10,14,25,39,50,53,53,49,37,24,13,8,367,52.00199890136719,87.21399688720703,8,45,4,4,11.0,5,353,6,132,8,13324.7,26440.9,0,1,0
134,08253900:NM:USGS,1,1,3,0,0,5,1,2,349,75,78,179,36,48,52,-49,25,0,0,0,63,0,0,0,0,0,0,0,24,8,0,0,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,24,9,0,0,7,0,0,0,0,0,0,6,6,9,9,63,60,7,9,43,35,6,10,0,0,1,2,12,15,14,14,34,33,52,53,38,40,42,44,49,51,51,49,44,37,34,35,37,37,40,43,16,8,1065,1444,3.884999990463257,3.2990000247955322,0,0,182,200,99,90,42,36,44,39,699,47,599,535,1787.27197265625,3719.43603515625,19696.27734375,33883.25,456,1021,22,30,55,87,126,157,167,144,106,70,35,22,982,374,10,14,25,39,50,53,53,49,37,24,13,8,367,52.00199890136719,87.21399688720703,8,45,4,4,11.0,5,353,6,132,8,13324.7,26440.9,0,1,0
135,08255500:NM:USGS,1,1,3,0,0,5,1,2,349,75,78,179,36,48,52,-49,25,0,0,0,63,0,0,0,0,0,0,0,24,8,0,0,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,24,9,0,0,7,0,0,0,0,0,0,6,6,9,9,63,60,7,9,43,35,6,10,0,0,1,2,12,15,14,14,34,33,52,53,38,40,42,44,49,51,51,49,44,37,34,35,37,37,40,43,16,8,1065,1444,3.884999990463257,3.2990000247955322,0,0,182,200,99,90,42,36,44,39,699,47,599,535,1787.27197265625,3719.43603515625,19696.27734375,33883.25,456,1021,22,30,55,87,126,157,167,144,106,70,35,22,982,374,10,14,25,39,50,53,53,49,37,24,13,8,367,52.00199890136719,87.21399688720703,8,45,4,4,11.0,5,353,6,132,8,13324.7,26440.9,0,1,0
136,11335000:CA:USGS,7,18,23,7,18,23,10,10,496,66,66,194,133,70,70,-31,10,0,0,0,61,0,1,0,0,0,0,0,15,17,0,0,6,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,15,17,0,0,6,0,0,0,0,0,0,4,2,4,2,61,61,14,14,24,24,13,13,0,0,0,0,8,8,17,17,32,32,51,51,33,33,52,52,76,85,87,83,68,47,30,19,15,18,34,58,0,0,1594,1593,50.775001525878906,50.797000885009766,3,3,989,1000,539,538,96,96,99,100,325,376,1116,1078,1688.0400390625,1688.0400390625,14579.9951171875,14579.9853515625,834,1276,34,46,75,107,151,180,205,182,133,87,45,31,1276,534,26,39,63,85,95,76,54,31,18,15,14,18,534,294.625,294.625,12,78,4,9,11.0,5,366,5,125,1,5841.9,5842.4,0,3,0
137,14159500:OR:USGS,3,4,8,3,4,8,5,5,97,99,99,246,90,176,176,36,19,0,0,0,69,0,1,0,0,0,0,0,0,13,2,0,12,0,0,0,0,2,2,0,0,0,69,0,1,0,0,0,0,0,0,13,2,0,11,0,0,0,0,2,2,5,4,5,4,69,69,17,17,8,8,6,6,0,0,0,0,7,7,16,16,41,41,43,43,70,70,78,78,100,100,100,99,92,78,59,43,40,52,78,97,1,1,1349,1348,83.29000091552734,82.552001953125,5,5,950,900,677,671,93,93,87,87,351,1191,4146,3354,13812.666015625,13812.6513671875,233763.296875,233762.671875,1612,944,19,29,53,80,116,140,165,146,99,57,24,16,944,647,19,29,53,78,105,106,91,61,39,29,20,16,647,2367.31005859375,2367.30810546875,10,60,4,4,11.0,5,352,7,121,2,28949.1,28949.1,0,2,0
138,14308990:OR:USGS,1,3,4,1,3,4,2,2,8,143,143,215,95,131,131,19,20,0,0,0,89,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,1,0,0,0,0,0,89,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,1,0,0,0,0,0,0,89,89,3,3,21,21,1,1,0,0,0,0,3,3,16,16,37,37,47,47,62,62,73,73,100,100,100,98,88,70,50,35,31,39,69,95,2,2,1562,1563,9.001999855041504,9.006999969482422,1,1,262,300,134,134,46,46,44,44,471,883,417,85,5098.2041015625,5098.208984375,73555.953125,73555.90625,1314,1025,22,33,58,86,125,149,176,156,109,63,28,19,1025,634,22,33,58,84,107,100,81,52,33,25,19,19,634,106.78199768066406,106.78199768066406,10,60,4,4,1.0,5,352,5,123,3,12083.0,12083.0,0,1,0
139,14243000:WA:USGS,3,6,9,1,2,3,12,10,403,118,113,308,53,247,75,-32,29,0,0,0,80,0,8,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,1,0,0,0,54,0,2,0,0,0,0,1,27,7,4,0,4,0,0,0,1,1,0,7,5,4,2,88,55,3,11,2,25,1,5,0,0,0,1,11,11,17,15,44,40,39,44,93,48,85,54,100,100,100,100,95,85,69,54,53,70,91,100,0,12,1864,1700,35.4640007019043,12.038000106811523,2,1,674,300,328,136,65,43,63,42,415,1355,249978,96403,10776.654296875,256719.90625,587631.0625,8323258.0,620,847,16,25,47,73,108,128,148,131,88,49,21,13,912,648,16,25,47,72,102,106,97,69,46,35,20,13,417,426.9909973144531,7653.9482421875,10,60,4,4,11.0,5,352,7,121,2,12236.9,651407.2,0,1,0
140,14238000:WA:USGS,3,6,9,1,2,3,12,10,403,118,113,308,53,247,75,-32,29,0,0,0,80,0,8,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,1,0,0,0,54,0,2,0,0,0,0,1,27,7,4,0,4,0,0,0,1,1,0,7,5,4,2,88,55,3,11,2,25,1,5,0,0,0,1,11,11,17,15,44,40,39,44,93,48,85,54,100,100,100,100,95,85,69,54,53,70,91,100,0,12,1864,1700,35.4640007019043,12.038000106811523,2,1,674,300,328,136,65,43,63,42,415,1355,249978,96403,10776.654296875,256719.90625,587631.0625,8323258.0,620,847,16,25,47,73,108,128,148,131,88,49,21,13,912,648,16,25,47,72,102,106,97,69,46,35,20,13,417,426.9909973144531,7653.9482421875,10,60,4,4,11.0,5,352,7,121,2,12236.9,651407.2,0,1,0
141,14053500:OR:USGS,0,0,1,0,0,1,6,6,206,57,57,173,67,59,59,-46,19,0,0,0,48,0,0,0,0,0,0,0,48,2,1,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,48,2,1,0,0,0,0,0,1,0,0,2,2,2,2,48,48,5,5,37,37,3,3,0,0,0,0,5,5,16,16,38,38,46,46,37,37,44,44,59,64,66,62,54,44,33,24,21,23,33,47,1,1,827,827,7.473999977111816,7.533999919891357,0,0,209,200,116,117,38,38,37,37,672,301,2526,1402,6843.7568359375,6832.8349609375,79293.515625,79281.09375,547,1008,18,27,52,82,123,153,184,161,106,61,25,16,1007,374,10,17,33,49,63,63,54,36,21,13,8,7,374,207.0850067138672,207.0850067138672,8,45,4,12,11.0,5,348,7,121,2,27728.4,27728.4,0,2,0
142,14060000:OR:USGS,0,0,1,0,0,1,6,6,206,57,57,173,67,59,59,-46,19,0,0,0,48,0,0,0,0,0,0,0,48,2,1,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,48,2,1,0,0,0,0,0,1,0,0,2,2,2,2,48,48,5,5,37,37,3,3,0,0,0,0,5,5,16,16,38,38,46,46,37,37,44,44,59,64,66,62,54,44,33,24,21,23,33,47,1,1,827,827,7.473999977111816,7.533999919891357,0,0,209,200,116,117,38,38,37,37,672,301,2526,1402,6843.7568359375,6832.8349609375,79293.515625,79281.09375,547,1008,18,27,52,82,123,153,184,161,106,61,25,16,1007,374,10,17,33,49,63,63,54,36,21,13,8,7,374,207.0850067138672,207.0850067138672,8,45,4,12,11.0,5,348,7,121,2,27728.4,27728.4,0,2,0
143,07114000:CO:USGS,0,0,3,0,0,3,3,3,3251,52,53,169,76,37,37,-63,12,0,0,0,36,0,0,0,0,0,0,0,46,16,0,0,1,0,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,46,16,0,0,1,0,0,0,0,0,1,7,7,7,7,36,36,8,7,49,49,3,3,0,0,1,1,5,5,16,16,32,32,52,52,26,26,32,32,35,35,36,35,34,31,29,30,30,29,29,31,32,33,1239,1240,24.195999145507812,24.211999893188477,2,2,464,500,272,271,56,56,62,62,719,20,1374,1228,1870.1190185546875,1869.508056640625,8512.2861328125,8511.9765625,386,1145,27,36,64,99,140,173,188,162,117,76,39,25,1145,327,8,11,20,31,43,49,52,46,32,20,10,7,327,891.385986328125,891.3590087890625,9,65,12,12,11.0,8,402,6,144,3,37069.9,37069.9,0,2,0
144,08250000:CO:USGS,1,1,3,0,0,5,1,2,349,75,78,179,36,48,52,-49,25,0,0,0,63,0,0,0,0,0,0,0,24,8,0,0,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,24,9,0,0,7,0,0,0,0,0,0,6,6,9,9,63,60,7,9,43,35,6,10,0,0,1,2,12,15,14,14,34,33,52,53,38,40,42,44,49,51,51,49,44,37,34,35,37,37,40,43,16,8,1065,1444,3.884999990463257,3.2990000247955322,0,0,182,200,99,90,42,36,44,39,699,47,599,535,1787.27197265625,3719.43603515625,19696.27734375,33883.25,456,1021,22,30,55,87,126,157,167,144,106,70,35,22,982,374,10,14,25,39,50,53,53,49,37,24,13,8,367,52.00199890136719,87.21399688720703,8,45,4,4,11.0,5,353,6,132,8,13324.7,26440.9,0,1,0
145,09286700:UT:USGS,0,0,2,0,0,2,9,9,4869,92,92,251,40,49,49,-51,32,0,0,0,53,0,0,0,0,0,0,1,29,14,0,0,3,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,29,14,0,0,3,0,0,0,0,0,0,4,3,4,3,53,53,6,6,47,47,6,6,0,0,3,3,17,17,18,18,36,36,46,46,30,30,44,44,52,57,59,58,53,44,35,30,29,31,36,43,2,2,1699,1697,2.4590001106262207,2.4600000381469727,0,0,313,300,62,62,32,32,35,35,523,52,1800,1737,965.7509765625,965.7529907226562,4868.7568359375,4868.76318359375,414,935,15,22,44,75,116,148,170,146,98,59,26,15,935,342,7,11,23,38,54,58,54,40,26,17,8,6,342,24.340999603271484,24.340999603271484,8,45,4,12,11.0,13,429,4,130,3,9912.7,9912.7,0,2,0
146,13236500:ID:USGS,1,1,2,1,1,2,8,6,447,119,72,272,58,54,40,-60,23,0,0,0,53,0,0,0,0,0,0,0,37,7,0,0,2,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,49,9,0,0,6,0,0,0,0,0,0,4,3,3,2,53,34,6,10,37,53,5,9,0,0,0,0,5,7,18,18,43,40,39,41,35,25,51,38,64,74,78,74,65,53,39,28,25,27,35,49,3,12,1972,1130,2.9149999618530273,7.486000061035156,0,0,187,300,73,102,37,45,36,48,571,316,15425,12091,10869.9482421875,45106.5390625,281626.125,779627.375,390,992,13,22,48,81,124,154,189,164,105,58,22,12,1026,434,8,16,36,57,77,77,68,44,25,15,7,5,332,77.72100067138672,1290.666015625,8,37,4,10,11.0,5,348,7,121,2,27449.5,173890.0,0,1,0
147,10371500:OR:USGS,4,4,10,4,4,10,42,44,10000,45,44,128,71,32,32,-68,12,0,0,0,39,0,0,0,0,0,0,0,54,2,3,0,1,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,53,2,3,0,1,0,0,0,1,0,0,13,11,14,12,39,39,3,3,70,69,2,2,0,0,0,0,7,7,20,20,37,37,43,42,21,21,31,31,39,43,45,44,39,33,24,17,15,16,21,29,0,0,536,517,0.04399999976158142,0.04600000008940697,0,0,5,0,19,18,30,30,31,31,570,84,962,64,451.1549987792969,425.1520080566406,1218.9859619140625,1178.8380126953125,332,1058,21,30,53,84,128,158,191,167,112,66,29,19,1057,287,8,12,23,36,49,50,43,28,17,11,6,5,287,0.20999999344348907,0.20200000703334808,8,45,12,12,11.0,13,434,4,124,7,4867.4,4867.4,0,1,2
148,06410000:SD:USGS,0,0,1,0,0,0,1,1,508,35,30,88,76,42,38,-62,12,0,0,0,32,0,0,0,0,0,0,0,18,47,2,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,26,52,1,0,0,0,0,0,0,0,0,1,1,1,1,32,21,15,10,54,71,1,1,0,0,0,0,5,3,17,17,36,36,47,47,20,17,35,32,36,36,37,38,40,41,38,33,29,29,30,31,21,18,1134,915,7.958000183105469,4.0269999504089355,0,0,366,300,133,87,50,46,55,48,475,53,346,322,2588.04296875,4629.7451171875,26504.5703125,38251.5078125,401,1073,17,26,53,90,135,168,194,169,111,65,28,16,1074,380,6,9,19,34,54,69,72,54,32,19,8,5,347,132.13499450683594,140.66400146484375,8,59,13,10,10.0,8,396,6,142,3,16694.1,34898.3,0,2,0
149,DELU1:UT:USGS,17,23,25,21,26,28,157,189,1164,85,90,189,76,48,50,-50,22,0,0,0,45,0,0,0,0,0,0,1,24,10,1,0,3,0,0,0,13,0,3,0,0,0,49,0,0,0,0,0,0,1,15,10,2,0,4,0,0,0,16,0,4,17,2,20,2,45,49,9,10,26,23,6,7,0,0,0,0,7,9,19,20,38,39,42,40,23,25,44,45,53,59,62,62,56,45,33,26,24,27,34,42,18,20,1852,1963,131.3179931640625,157.9340057373047,9,11,1701,2000,1391,1657,104,117,119,131,379,164,2502,2401,2654.39599609375,2302.2451171875,19369.056640625,18132.982421875,504,1066,19,28,54,86,130,165,191,165,112,67,31,18,1060,406,9,16,32,51,69,69,59,40,26,18,10,7,417,1959.52001953125,1949.239990234375,9,59,4,10,1.0,13,430,4,127,11,14977.0,14977.0,0,2,1
150,14064500:OR:USGS,0,0,1,0,0,1,6,6,206,57,57,173,67,59,59,-46,19,0,0,0,48,0,0,0,0,0,0,0,48,2,1,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,48,2,1,0,0,0,0,0,1,0,0,2,2,2,2,48,48,5,5,37,37,3,3,0,0,0,0,5,5,16,16,38,38,46,46,37,37,44,44,59,64,66,62,54,44,33,24,21,23,33,47,1,1,827,827,7.473999977111816,7.533999919891357,0,0,209,200,116,117,38,38,37,37,672,301,2526,1402,6843.7568359375,6832.8349609375,79293.515625,79281.09375,547,1008,18,27,52,82,123,153,184,161,106,61,25,16,1007,374,10,17,33,49,63,63,54,36,21,13,8,7,374,207.0850067138672,207.0850067138672,8,45,4,12,11.0,5,348,7,121,2,27728.4,27728.4,0,2,0
151,14050000:OR:USGS,0,0,1,0,0,1,6,6,206,57,57,173,67,59,59,-46,19,0,0,0,48,0,0,0,0,0,0,0,48,2,1,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,48,2,1,0,0,0,0,0,1,0,0,2,2,2,2,48,48,5,5,37,37,3,3,0,0,0,0,5,5,16,16,38,38,46,46,37,37,44,44,59,64,66,62,54,44,33,24,21,23,33,47,1,1,827,827,7.473999977111816,7.533999919891357,0,0,209,200,116,117,38,38,37,37,672,301,2526,1402,6843.7568359375,6832.8349609375,79293.515625,79281.09375,547,1008,18,27,52,82,123,153,184,161,106,61,25,16,1007,374,10,17,33,49,63,63,54,36,21,13,8,7,374,207.0850067138672,207.0850067138672,8,45,4,12,11.0,5,348,7,121,2,27728.4,27728.4,0,2,0
152,06221400:WY:USGS,0,1,2,0,0,2,4,4,387,65,65,188,46,37,37,-64,22,0,0,0,22,0,0,0,0,0,0,4,61,10,2,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,61,10,2,0,2,0,0,0,0,0,0,3,2,3,3,22,22,4,4,68,68,3,3,0,0,2,2,8,8,16,15,36,36,48,48,20,20,32,32,36,38,39,40,40,37,31,24,23,25,27,30,18,18,1775,1776,1.4769999980926514,1.4830000400543213,0,0,154,200,56,55,37,37,40,40,645,84,1499,1128,5710.48193359375,5708.9482421875,47457.4140625,47456.20703125,317,965,14,22,46,78,120,154,183,157,98,56,23,13,964,274,4,7,15,27,43,52,50,35,21,12,5,3,274,60.52399826049805,60.45000076293945,8,54,12,12,11.0,13,438,6,142,3,41020.1,41020.1,0,2,0
153,09166500:CO:USGS,0,0,0,0,0,0,2,2,250,96,96,274,62,49,49,-52,23,0,0,0,61,0,0,0,0,0,0,0,25,10,0,0,3,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,25,10,0,0,3,0,0,0,0,0,0,0,0,0,0,61,61,5,5,52,52,1,1,0,0,0,0,5,5,15,15,35,35,50,50,34,35,45,45,54,58,60,58,51,40,32,30,31,34,40,46,9,9,2222,2221,1.059000015258789,1.062000036239624,0,0,59,100,61,60,30,29,36,36,682,102,349,331,1840.18798828125,1840.18896484375,13959.826171875,13959.8310546875,486,1067,22,31,55,87,131,167,182,156,110,70,34,22,1067,404,11,17,31,47,61,60,55,45,33,23,13,9,405,12.73799991607666,12.73799991607666,8,54,4,4,11.0,13,429,4,130,3,12017.0,12017.0,0,3,0
154,09169000:CO:USGS,0,0,0,0,0,0,2,2,250,96,96,274,62,49,49,-52,23,0,0,0,61,0,0,0,0,0,0,0,25,10,0,0,3,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,25,10,0,0,3,0,0,0,0,0,0,0,0,0,0,61,61,5,5,52,52,1,1,0,0,0,0,5,5,15,15,35,35,50,50,34,35,45,45,54,58,60,58,51,40,32,30,31,34,40,46,9,9,2222,2221,1.059000015258789,1.062000036239624,0,0,59,100,61,60,30,29,36,36,682,102,349,331,1840.18798828125,1840.18896484375,13959.826171875,13959.8310546875,486,1067,22,31,55,87,131,167,182,156,110,70,34,22,1067,404,11,17,31,47,61,60,55,45,33,23,13,9,405,12.73799991607666,12.73799991607666,8,54,4,4,11.0,13,429,4,130,3,12017.0,12017.0,0,3,0
155,10338500:CA:USGS,10,11,13,10,11,13,141,142,670,85,85,188,80,44,44,-57,17,0,0,0,47,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,15,0,1,0,0,0,47,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,15,0,1,16,2,16,2,47,47,1,1,24,24,1,1,0,0,0,0,5,5,17,16,33,33,50,49,26,25,36,36,48,55,57,54,46,36,25,18,15,16,24,36,0,0,1605,1607,63.98699951171875,64.08300018310547,5,5,1118,1100,779,780,79,79,85,85,523,240,153452,1339,1450.6070556640625,1450.60498046875,13182.220703125,13182.234375,451,1136,27,36,61,91,132,165,195,172,120,75,37,25,1136,327,12,18,31,44,55,52,43,28,17,11,8,8,328,448.18798828125,448.18701171875,8,45,4,12,1.0,13,430,4,126,2,7162.9,7162.9,0,1,2
