datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2021-04-12 00:00:00+00:00,8.1,A,14159500,730.0,A,742.0,A,456.0,A,39.0,A,11.6,A,5.5,P,3.09,P,0.41,P
2021-04-13 00:00:00+00:00,7.5,A,14159500,730.0,A,,,461.0,A,39.0,A,11.8,A,6.1,P,3.41,P,0.45,P
2021-04-14 00:00:00+00:00,6.8,A,14159500,730.0,A,740.0,A,461.0,A,40.0,A,12.0,A,6.6,P,3.72,P,0.52,P
2021-04-15 00:00:00+00:00,7.5,A,14159500,730.0,A,740.0,A,461.0,A,39.0,A,11.8,A,5.7,P,2.87,P,0.46,P
2021-04-16 00:00:00+00:00,7.7,A,14159500,731.0,A,741.0,A,461.0,A,39.0,A,11.7,A,5.6,P,2.6,P,0.44,P
2021-04-17 00:00:00+00:00,8.0,A,14159500,732.0,A,743.0,A,462.0,A,40.0,A,11.6,A,5.3,P,2.49,P,0.43,P
2021-04-18 00:00:00+00:00,8.5,A,14159500,732.0,A,746.0,A,462.0,A,40.0,A,11.5,A,5.3,P,2.21,P,0.4,P
2021-04-19 00:00:00+00:00,8.6,A,14159500,732.0,A,746.0,A,464.0,A,40.0,A,11.5,A,5.2,P,2.38,P,0.41,P
2021-04-20 00:00:00+00:00,8.4,A,14159500,730.0,A,744.0,A,465.0,A,39.0,A,11.5,A,5.6,P,2.66,P,0.43,P
2021-04-21 00:00:00+00:00,8.7,A,14159500,728.0,A,744.0,A,465.0,A,40.0,A,11.4,A,5.2,P,2.38,P,0.41,P
2021-04-22 00:00:00+00:00,9.0,A,14159500,727.0,A,744.0,A,466.0,A,40.0,A,11.3,A,5.2,P,2.15,P,0.39,P
2021-04-23 00:00:00+00:00,8.8,A,14159500,726.0,A,743.0,A,467.0,A,40.0,A,11.4,A,5.4,P,2.44,P,0.42,P
2021-04-24 00:00:00+00:00,9.0,A,14159500,724.0,A,741.0,A,469.0,A,39.0,"A, [4]",,,5.4,P,2.6,P,0.41,P
2021-04-25 00:00:00+00:00,9.2,A,14159500,722.0,A,739.0,A,468.0,A,,,,,,,,,,
2021-04-26 00:00:00+00:00,8.9,A,14159500,726.0,A,740.0,A,466.0,A,,,,,,,,,,
2021-04-27 00:00:00+00:00,8.7,A,14159500,732.0,A,743.0,A,466.0,A,40.0,"A, [4]",11.4,"A, [4]",5.3,P,2.37,P,0.43,P
2021-04-28 00:00:00+00:00,8.6,A,14159500,734.0,A,,,467.0,A,40.0,A,11.5,A,5.5,P,2.28,P,0.42,P
2021-04-29 00:00:00+00:00,8.6,A,14159500,734.0,A,,,467.0,A,40.0,A,11.5,A,5.6,P,2.33,P,0.43,P
2021-04-30 00:00:00+00:00,8.8,A,14159500,733.0,A,,,468.0,A,40.0,A,11.5,A,5.6,P,2.31,P,0.43,P
2021-05-01 00:00:00+00:00,8.9,A,14159500,731.0,A,747.0,A,469.0,A,39.0,A,11.4,A,5.8,P,2.46,P,0.43,P
2021-05-02 00:00:00+00:00,8.7,A,14159500,732.0,A,747.0,A,469.0,A,39.0,A,11.5,A,5.9,P,2.52,P,0.46,P
2021-05-03 00:00:00+00:00,8.9,A,14159500,733.0,A,748.0,A,469.0,A,39.0,A,11.5,A,5.7,P,2.33,P,0.45,P
2021-05-04 00:00:00+00:00,9.2,A,14159500,732.0,A,751.0,A,467.0,A,39.0,A,11.5,A,5.6,P,2.47,P,0.46,P
2021-05-05 00:00:00+00:00,9.6,A,14159500,727.0,A,748.0,A,468.0,A,39.0,A,11.3,A,5.4,P,2.12,P,0.43,P
2021-05-06 00:00:00+00:00,9.5,A,14159500,729.0,A,750.0,A,469.0,A,39.0,A,11.4,A,5.6,P,2.47,P,0.45,P
2021-05-07 00:00:00+00:00,9.6,A,14159500,735.0,A,750.0,A,469.0,A,39.0,A,11.3,A,5.6,P,2.48,P,0.46,P
2021-05-08 00:00:00+00:00,9.5,A,14159500,736.0,A,751.0,A,469.0,A,39.0,A,11.4,A,5.6,P,2.63,P,0.51,P
2021-05-09 00:00:00+00:00,9.5,A,14159500,734.0,A,752.0,A,471.0,A,39.0,A,11.5,A,5.7,P,2.83,P,0.58,P
2021-05-10 00:00:00+00:00,9.5,A,14159500,732.0,A,753.0,A,472.0,"A, e",39.0,A,11.5,A,5.7,P,2.96,P,0.64,P
2021-05-11 00:00:00+00:00,9.8,A,14159500,731.0,A,752.0,A,471.0,A,39.0,A,11.5,A,5.6,P,2.94,P,0.7,P
2021-05-12 00:00:00+00:00,9.9,A,14159500,730.0,A,752.0,A,470.0,A,39.0,A,11.4,A,5.6,P,2.73,P,0.73,P
2021-05-13 00:00:00+00:00,10.0,A,14159500,730.0,A,753.0,A,471.0,A,39.0,A,11.4,A,5.6,P,2.76,P,0.82,P
2021-05-14 00:00:00+00:00,10.1,A,14159500,729.0,A,754.0,A,472.0,A,38.0,A,11.5,A,5.7,P,2.94,P,0.92,P
2021-05-15 00:00:00+00:00,10.1,A,14159500,728.0,A,753.0,A,472.0,A,38.0,A,11.5,A,5.8,P,3.04,P,0.96,P
2021-05-16 00:00:00+00:00,10.2,A,14159500,726.0,A,753.0,A,473.0,"A, e",38.0,A,11.5,A,5.9,P,3.19,P,1.03,P
2021-05-17 00:00:00+00:00,10.1,A,14159500,728.0,A,756.0,A,474.0,A,38.0,A,11.7,A,6.1,P,3.54,P,1.09,P
2021-05-18 00:00:00+00:00,10.0,A,14159500,731.0,A,755.0,A,474.0,A,38.0,A,11.6,A,6.3,P,3.64,P,1.1,P
2021-05-19 00:00:00+00:00,9.5,A,14159500,730.0,A,759.0,A,477.0,A,38.0,A,11.7,A,6.5,P,3.94,P,1.08,P
2021-05-20 00:00:00+00:00,9.4,A,14159500,732.0,A,747.0,A,487.0,A,38.0,A,11.5,A,6.4,P,4.01,P,0.89,P
2021-05-21 00:00:00+00:00,9.3,A,14159500,732.0,A,748.0,A,489.0,A,38.0,A,11.6,A,6.6,P,3.92,P,0.91,P
2021-05-22 00:00:00+00:00,9.4,A,14159500,731.0,A,747.0,A,488.0,A,38.0,A,11.5,A,6.5,P,3.49,P,0.9,P
2021-05-23 00:00:00+00:00,9.4,A,14159500,732.0,A,750.0,A,488.0,A,37.0,A,11.6,A,6.7,P,4.06,P,0.94,P
2021-05-24 00:00:00+00:00,9.4,A,14159500,731.0,A,750.0,A,490.0,A,37.0,A,11.6,A,6.8,P,3.93,P,0.96,P
2021-05-25 00:00:00+00:00,9.5,A,14159500,732.0,A,749.0,A,490.0,A,37.0,A,11.5,A,6.7,P,3.49,P,0.88,P
2021-05-26 00:00:00+00:00,9.6,A,14159500,730.0,A,749.0,A,490.0,A,37.0,A,11.5,A,6.8,P,3.32,P,0.84,P
2021-05-27 00:00:00+00:00,9.4,A,14159500,731.0,A,748.0,A,490.0,A,37.0,A,11.5,A,6.8,P,3.67,P,0.83,P
2021-05-28 00:00:00+00:00,9.3,A,14159500,733.0,A,749.0,A,652.0,A,37.0,A,11.5,A,6.8,P,3.61,P,0.76,P
2021-05-29 00:00:00+00:00,9.6,A,14159500,729.0,A,749.0,A,921.0,A,37.0,A,11.5,A,6.9,P,4.01,P,0.76,P
2021-05-30 00:00:00+00:00,9.7,A,14159500,730.0,A,750.0,A,978.0,A,37.0,A,11.4,A,6.8,P,3.79,P,0.73,P
2021-05-31 00:00:00+00:00,9.7,A,14159500,730.0,A,750.0,A,976.0,A,37.0,A,11.4,A,6.9,P,3.56,P,0.7,P
2021-06-01 00:00:00+00:00,10.8,A,14159500,727.0,A,757.0,A,1260.0,A,37.0,A,11.3,A,6.6,P,4.0,P,0.7,P
2021-06-02 00:00:00+00:00,11.7,A,14159500,726.0,A,766.0,A,1480.0,A,36.0,A,11.4,A,6.5,P,4.2,P,0.65,P
2021-06-03 00:00:00+00:00,11.8,A,14159500,727.0,A,766.0,A,1150.0,A,36.0,A,11.4,A,6.4,P,3.91,P,0.61,P
2021-06-04 00:00:00+00:00,12.2,A,14159500,729.0,A,764.0,A,766.0,A,36.0,A,11.3,A,6.3,P,3.7,P,0.58,P
2021-06-05 00:00:00+00:00,12.8,A,14159500,731.0,A,758.0,A,557.0,A,37.0,A,10.9,A,6.0,P,3.22,P,0.52,P
2021-06-06 00:00:00+00:00,12.7,A,14159500,728.0,A,749.0,A,432.0,A,37.0,A,10.7,A,6.2,P,2.51,P,0.51,P
2021-06-07 00:00:00+00:00,12.3,A,14159500,727.0,A,749.0,A,424.0,A,37.0,A,10.8,A,6.4,P,2.6,P,0.54,P
2021-06-08 00:00:00+00:00,12.4,A,14159500,728.0,A,748.0,A,425.0,A,37.0,A,10.8,A,6.3,P,2.32,P,0.52,P
2021-06-09 00:00:00+00:00,12.4,A,14159500,731.0,A,744.0,A,427.0,A,37.0,A,10.6,A,,,2.03,P,0.5,P
2021-06-10 00:00:00+00:00,12.3,A,14159500,732.0,A,745.0,A,427.0,A,37.0,A,10.7,A,5.8,P,2.21,P,0.52,P
2021-06-11 00:00:00+00:00,12.1,A,14159500,727.0,A,743.0,A,428.0,A,37.0,A,10.7,A,6.1,P,2.23,P,0.53,P
2021-06-12 00:00:00+00:00,12.2,A,14159500,726.0,A,747.0,A,428.0,A,37.0,A,10.8,A,6.1,P,1.79,P,0.53,P
2021-06-13 00:00:00+00:00,12.1,A,14159500,726.0,A,750.0,A,428.0,A,37.0,A,10.8,A,6.4,P,2.07,P,0.55,P
2021-06-14 00:00:00+00:00,12.3,A,14159500,729.0,A,746.0,A,429.0,A,37.0,A,10.6,A,6.3,P,2.01,P,0.53,P
2021-06-15 00:00:00+00:00,12.5,A,14159500,734.0,A,747.0,A,428.0,A,37.0,A,10.6,A,6.1,P,1.84,P,0.52,P
2021-06-16 00:00:00+00:00,12.5,A,14159500,733.0,A,748.0,A,430.0,A,37.0,A,10.6,A,6.1,P,1.74,P,0.53,P
2021-06-17 00:00:00+00:00,12.7,A,14159500,730.0,A,750.0,A,428.0,A,37.0,A,10.6,A,5.8,P,1.68,P,0.52,P
2021-06-18 00:00:00+00:00,12.9,A,14159500,728.0,A,752.0,A,683.0,A,37.0,A,10.6,A,6.0,P,1.81,P,0.52,P
2021-06-19 00:00:00+00:00,12.3,A,14159500,728.0,A,754.0,A,948.0,A,37.0,A,10.8,A,6.2,P,2.26,P,0.56,P
2021-06-20 00:00:00+00:00,12.2,A,14159500,725.0,A,753.0,A,945.0,A,37.0,A,10.7,A,6.4,P,2.26,P,0.56,P
2021-06-21 00:00:00+00:00,12.0,A,14159500,725.0,A,753.0,A,946.0,A,37.0,A,10.7,A,6.3,P,2.31,P,0.58,P
2021-06-22 00:00:00+00:00,11.5,A,14159500,724.0,A,754.0,A,943.0,A,38.0,A,10.9,A,6.5,P,2.28,P,0.61,P
2021-06-23 00:00:00+00:00,14.2,A,14159500,726.0,A,764.0,A,937.0,A,38.0,A,10.5,A,5.6,P,1.36,P,0.48,P
2021-06-24 00:00:00+00:00,14.5,A,14159500,728.0,A,762.0,A,919.0,A,38.0,A,10.4,A,5.6,P,1.34,P,0.47,P
2021-06-25 00:00:00+00:00,14.5,A,14159500,728.0,A,760.0,A,917.0,A,38.0,A,10.4,A,5.7,P,1.39,P,0.47,P
2021-06-26 00:00:00+00:00,14.8,A,14159500,727.0,A,760.0,A,916.0,A,38.0,A,10.3,A,5.5,P,1.26,P,0.45,P
2021-06-27 00:00:00+00:00,15.6,A,14159500,723.0,A,758.0,A,914.0,A,39.0,A,10.0,A,5.1,P,1.14,P,0.42,P
2021-06-28 00:00:00+00:00,15.2,A,14159500,721.0,A,753.0,A,674.0,A,39.0,A,9.9,A,5.4,P,1.14,P,0.44,P
2021-06-29 00:00:00+00:00,14.0,A,14159500,723.0,A,752.0,A,464.0,A,39.0,A,10.1,A,5.7,P,1.24,P,0.51,P
2021-06-30 00:00:00+00:00,13.8,A,14159500,726.0,A,757.0,A,464.0,A,40.0,A,10.2,A,5.7,P,1.29,P,0.54,P
2021-07-01 00:00:00+00:00,14.1,A,14159500,727.0,A,755.0,A,464.0,A,40.0,A,10.1,A,5.6,P,1.22,P,0.52,P
2021-07-02 00:00:00+00:00,14.4,A,14159500,727.0,A,753.0,A,464.0,A,40.0,A,10.0,A,5.5,P,1.04,P,0.51,P
2021-07-03 00:00:00+00:00,14.5,A,14159500,727.0,A,751.0,A,463.0,A,41.0,A,9.9,A,5.6,P,1.01,P,0.5,P
2021-07-04 00:00:00+00:00,14.4,A,14159500,727.0,A,750.0,A,463.0,A,41.0,A,9.9,A,5.4,P,1.02,P,0.51,P
2021-07-05 00:00:00+00:00,14.4,A,14159500,728.0,A,750.0,A,464.0,A,41.0,A,9.9,A,5.5,P,1.01,P,0.52,P
2021-07-06 00:00:00+00:00,14.4,A,14159500,727.0,A,749.0,A,462.0,A,41.0,A,9.9,A,5.4,P,1.02,P,0.53,P
2021-07-07 00:00:00+00:00,14.8,A,14159500,728.0,A,757.0,A,434.0,A,42.0,A,10.0,A,5.1,P,1.02,P,0.53,P
2021-07-08 00:00:00+00:00,15.9,A,14159500,,,,,413.0,"A, e",42.0,A,9.7,A,4.6,P,0.96,P,0.49,P
2021-07-09 00:00:00+00:00,15.8,A,14159500,,,,,403.0,"A, e",42.0,A,9.7,A,4.5,P,0.98,P,0.49,P
2021-07-10 00:00:00+00:00,15.8,A,14159500,730.0,A,751.0,A,399.0,A,42.0,A,9.7,A,4.6,P,1.02,P,0.49,P
2021-07-11 00:00:00+00:00,16.0,A,14159500,729.0,A,750.0,A,400.0,A,43.0,A,9.6,A,4.5,P,1.01,P,0.48,P
2021-07-12 00:00:00+00:00,15.8,A,14159500,728.0,A,752.0,A,400.0,A,43.0,"A, [4]",9.7,"A, [4]",4.3,"P, [4]",1.06,"P, [4]",0.56,"P, [4]"
2021-07-13 00:00:00+00:00,15.3,A,14159500,728.0,A,751.0,A,394.0,A,43.0,A,9.8,A,4.4,P,0.98,P,0.58,P
2021-07-14 00:00:00+00:00,14.9,A,14159500,727.0,A,750.0,"A, [4]",387.0,A,42.0,A,9.9,A,4.6,P,1.07,P,0.59,P
2021-07-15 00:00:00+00:00,14.8,A,14159500,728.0,A,752.0,A,386.0,A,42.0,A,10.0,A,4.6,P,1.13,P,0.59,P
2021-07-16 00:00:00+00:00,14.6,A,14159500,729.0,A,753.0,A,388.0,A,43.0,A,10.0,A,4.7,P,1.14,P,0.59,P
2021-07-17 00:00:00+00:00,,,14159500,,,752.0,"A, [4]",389.0,"A, e",43.0,A,10.0,A,4.7,P,1.14,P,0.59,P
2021-07-18 00:00:00+00:00,,,14159500,,,,,390.0,"A, e",43.0,A,9.9,A,4.9,P,1.19,P,0.6,P
2021-07-19 00:00:00+00:00,,,14159500,,,,,393.0,"A, e",43.0,A,10.0,A,4.8,P,1.14,P,0.58,P
2021-07-20 00:00:00+00:00,14.2,A,14159500,730.0,A,754.0,A,395.0,A,43.0,A,10.0,A,4.8,P,1.17,"P, [4]",0.58,"P, [4]"
2021-07-21 00:00:00+00:00,14.0,A,14159500,731.0,A,755.0,A,396.0,A,43.0,A,10.1,A,4.9,P,1.28,P,0.58,"P, [4]"
