,site_id,week_start_date,SWE_depth_m
91,american_river_folsom_lake,1986-11-22,0.002230607977777778
92,american_river_folsom_lake,1986-12-01,0.004608625214285714
93,american_river_folsom_lake,1986-12-08,0.010888409928571428
94,american_river_folsom_lake,1986-12-15,0.011995148285714284
95,american_river_folsom_lake,1986-12-22,0.0156479241
96,american_river_folsom_lake,1987-01-01,0.028577358857142857
97,american_river_folsom_lake,1987-01-08,0.044353638714285715
98,american_river_folsom_lake,1987-01-15,0.044527223
99,american_river_folsom_lake,1987-01-22,0.045201509
100,american_river_folsom_lake,1987-02-01,0.052881941
101,american_river_folsom_lake,1987-02-08,0.06555849057142857
102,american_river_folsom_lake,1987-02-15,0.09488732871428572
103,american_river_folsom_lake,1987-02-22,0.10964528142857143
104,american_river_folsom_lake,1987-03-01,0.10539892157142858
105,american_river_folsom_lake,1987-03-08,0.10620485185714286
106,american_river_folsom_lake,1987-03-15,0.10634124071428572
107,american_river_folsom_lake,1987-03-22,0.11527056520000001
108,american_river_folsom_lake,1987-04-01,0.12853908428571428
109,american_river_folsom_lake,1987-04-08,0.12789649414285714
110,american_river_folsom_lake,1987-04-15,0.1111509397142857
111,american_river_folsom_lake,1987-04-22,0.084419704
112,american_river_folsom_lake,1987-05-01,0.064555796
113,american_river_folsom_lake,1987-05-08,0.03943396257142857
114,american_river_folsom_lake,1987-05-15,0.024591374857142856
115,american_river_folsom_lake,1987-05-22,0.026651320900000004
116,american_river_folsom_lake,1987-06-01,0.015084635857142857
117,american_river_folsom_lake,1987-06-08,0.005517520385714286
118,american_river_folsom_lake,1987-06-15,0.0017212938571428572
119,american_river_folsom_lake,1987-06-22,0.00037568133
120,american_river_folsom_lake,1987-07-01,0.0
121,american_river_folsom_lake,1987-07-08,0.0
122,american_river_folsom_lake,1987-07-15,1.23989223e-05
123,american_river_folsom_lake,1987-07-22,7.5471702e-07
124,american_river_folsom_lake,1987-08-01,0.0
125,american_river_folsom_lake,1987-08-08,0.0
126,american_river_folsom_lake,1987-08-15,0.0
127,american_river_folsom_lake,1987-08-22,0.0
128,american_river_folsom_lake,1987-09-01,0.0
129,american_river_folsom_lake,1987-09-08,0.0
130,american_river_folsom_lake,1987-09-15,0.0
131,american_river_folsom_lake,1987-09-22,0.0
132,american_river_folsom_lake,1987-10-01,0.0
133,american_river_folsom_lake,1987-10-08,0.0
134,american_river_folsom_lake,1987-10-15,0.0
135,american_river_folsom_lake,1987-10-22,0.004419622915
136,american_river_folsom_lake,1987-11-01,0.020905660857142856
137,american_river_folsom_lake,1987-11-08,0.02618436571428571
138,american_river_folsom_lake,1987-11-15,0.032561185857142856
139,american_river_folsom_lake,1987-11-22,0.03899245211111111
140,american_river_folsom_lake,1987-12-01,0.04461994614285714
141,american_river_folsom_lake,1987-12-08,0.06943665557142857
142,american_river_folsom_lake,1987-12-15,0.07687654714285715
143,american_river_folsom_lake,1987-12-22,0.10039207700000001
144,american_river_folsom_lake,1988-01-01,0.14286900142857142
145,american_river_folsom_lake,1988-01-08,0.16814986714285715
146,american_river_folsom_lake,1988-01-15,0.19421347857142854
147,american_river_folsom_lake,1988-01-22,0.19249924300000001
148,american_river_folsom_lake,1988-02-01,0.1743805957142857
149,american_river_folsom_lake,1988-02-08,0.17757250714285713
150,american_river_folsom_lake,1988-02-15,0.1820436657142857
151,american_river_folsom_lake,1988-02-22,0.16903773375
152,american_river_folsom_lake,1988-03-01,0.17390134857142855
153,american_river_folsom_lake,1988-03-08,0.1686975757142857
154,american_river_folsom_lake,1988-03-15,0.16744798
155,american_river_folsom_lake,1988-03-22,0.15311169600000002
156,american_river_folsom_lake,1988-04-01,0.14634824428571427
157,american_river_folsom_lake,1988-04-08,0.1395369342857143
158,american_river_folsom_lake,1988-04-15,0.14611212999999998
159,american_river_folsom_lake,1988-04-22,0.1688176088888889
160,american_river_folsom_lake,1988-05-01,0.16980269571428572
161,american_river_folsom_lake,1988-05-08,0.16223719714285714
162,american_river_folsom_lake,1988-05-15,0.11655471714285714
163,american_river_folsom_lake,1988-05-22,0.07146113379999999
164,american_river_folsom_lake,1988-06-01,0.06842910914285714
165,american_river_folsom_lake,1988-06-08,0.061248515428571425
166,american_river_folsom_lake,1988-06-15,0.03670404328571429
167,american_river_folsom_lake,1988-06-22,0.009859119722222223
168,american_river_folsom_lake,1988-07-01,0.0012571428485714288
169,american_river_folsom_lake,1988-07-08,2.2641508714285712e-05
170,american_river_folsom_lake,1988-07-15,0.0
171,american_river_folsom_lake,1988-07-22,0.0
172,american_river_folsom_lake,1988-08-01,0.0
173,american_river_folsom_lake,1988-08-08,0.0
174,american_river_folsom_lake,1988-08-15,0.0
175,american_river_folsom_lake,1988-08-22,0.0
176,american_river_folsom_lake,1988-09-01,0.0
177,american_river_folsom_lake,1988-09-08,0.0
178,american_river_folsom_lake,1988-09-15,0.00029002695714285714
179,american_river_folsom_lake,1988-09-22,0.0007467505334444445
180,american_river_folsom_lake,1988-10-01,0.0
181,american_river_folsom_lake,1988-10-08,0.0
182,american_river_folsom_lake,1988-10-15,0.0
183,american_river_folsom_lake,1988-10-22,0.0
184,american_river_folsom_lake,1988-11-01,0.0
185,american_river_folsom_lake,1988-11-08,0.0028204853000000003
186,american_river_folsom_lake,1988-11-15,0.027005930142857144
187,american_river_folsom_lake,1988-11-22,0.055530397777777775
188,american_river_folsom_lake,1988-12-01,0.06359892142857143
189,american_river_folsom_lake,1988-12-08,0.06141078442857143
190,american_river_folsom_lake,1988-12-15,0.07233800442857143
191,american_river_folsom_lake,1988-12-22,0.1377037756
192,american_river_folsom_lake,1989-01-01,0.1731212942857143
193,american_river_folsom_lake,1989-01-08,0.19211536714285712
194,american_river_folsom_lake,1989-01-15,0.19147116142857143
195,american_river_folsom_lake,1989-01-22,0.185972453
196,american_river_folsom_lake,1989-02-01,0.2069935314285714
197,american_river_folsom_lake,1989-02-08,0.23130566000000002
198,american_river_folsom_lake,1989-02-15,0.22165282714285714
199,american_river_folsom_lake,1989-02-22,0.16167708857142857
200,american_river_folsom_lake,1989-03-01,0.17578867999999997
201,american_river_folsom_lake,1989-03-08,0.20449380285714286
202,american_river_folsom_lake,1989-03-15,0.2289099757142857
203,american_river_folsom_lake,1989-03-22,0.223652827
204,american_river_folsom_lake,1989-04-01,0.19804366571428572
205,american_river_folsom_lake,1989-04-08,0.14614663
206,american_river_folsom_lake,1989-04-15,0.11288032428571428
207,american_river_folsom_lake,1989-04-22,0.12480167888888889
208,american_river_folsom_lake,1989-05-01,0.11465391085714285
209,american_river_folsom_lake,1989-05-08,0.093998922
210,american_river_folsom_lake,1989-05-15,0.09713854514285715
211,american_river_folsom_lake,1989-05-22,0.0906573577
212,american_river_folsom_lake,1989-06-01,0.09100161714285715
213,american_river_folsom_lake,1989-06-08,0.07635364014285714
214,american_river_folsom_lake,1989-06-15,0.04744582228571429
215,american_river_folsom_lake,1989-06-22,0.025681342000000003
216,american_river_folsom_lake,1989-07-01,0.014436657714285714
217,american_river_folsom_lake,1989-07-08,0.0038889487571428572
218,american_river_folsom_lake,1989-07-15,0.0010291105314285715
219,american_river_folsom_lake,1989-07-22,7.547170000000001e-06
220,american_river_folsom_lake,1989-08-01,0.0
221,american_river_folsom_lake,1989-08-08,0.0
222,american_river_folsom_lake,1989-08-15,0.0
223,american_river_folsom_lake,1989-08-22,0.0
224,american_river_folsom_lake,1989-09-01,0.0
225,american_river_folsom_lake,1989-09-08,0.0
226,american_river_folsom_lake,1989-09-15,0.003597843763
227,american_river_folsom_lake,1989-09-22,0.0007257862050111111
228,american_river_folsom_lake,1989-10-01,0.0002867924464285714
229,american_river_folsom_lake,1989-10-08,2.695417714285714e-06
230,american_river_folsom_lake,1989-10-15,7.547169571428571e-05
231,american_river_folsom_lake,1989-10-22,0.01154528317
232,american_river_folsom_lake,1989-11-01,0.013501348
233,american_river_folsom_lake,1989-11-08,0.010482479857142858
234,american_river_folsom_lake,1989-11-15,0.008097035142857143
235,american_river_folsom_lake,1989-11-22,0.022805869944444442
236,american_river_folsom_lake,1989-12-01,0.03298059385714286
237,american_river_folsom_lake,1989-12-08,0.02986091614285714
238,american_river_folsom_lake,1989-12-15,0.02898598357142857
239,american_river_folsom_lake,1989-12-22,0.0276962262
240,american_river_folsom_lake,1990-01-01,0.03106792442857143
241,american_river_folsom_lake,1990-01-08,0.035946091857142856
242,american_river_folsom_lake,1990-01-15,0.08150188585714287
243,american_river_folsom_lake,1990-01-22,0.0872011348
244,american_river_folsom_lake,1990-02-01,0.11069164371428572
245,american_river_folsom_lake,1990-02-08,0.11334501500000001
246,american_river_folsom_lake,1990-02-15,0.12358275057142858
247,american_river_folsom_lake,1990-02-22,0.12349110728571429
248,american_river_folsom_lake,1990-03-01,0.11560646714285715
249,american_river_folsom_lake,1990-03-08,0.10807115842857143
250,american_river_folsom_lake,1990-03-15,0.10550512199999999
251,american_river_folsom_lake,1990-03-22,0.0960475481
252,american_river_folsom_lake,1990-04-01,0.09284690028571428
253,american_river_folsom_lake,1990-04-08,0.08325876128571429
254,american_river_folsom_lake,1990-04-15,0.06670404342857143
255,american_river_folsom_lake,1990-04-22,0.06387211722222223
256,american_river_folsom_lake,1990-05-01,0.06583450071428572
257,american_river_folsom_lake,1990-05-08,0.06303018814285714
258,american_river_folsom_lake,1990-05-15,0.05992345071428572
259,american_river_folsom_lake,1990-05-22,0.0534879247
260,american_river_folsom_lake,1990-06-01,0.05444204857142857
261,american_river_folsom_lake,1990-06-08,0.041134770714285715
262,american_river_folsom_lake,1990-06-15,0.03309002757142857
263,american_river_folsom_lake,1990-06-22,0.011239832588888889
264,american_river_folsom_lake,1990-07-01,0.0011374663014285713
265,american_river_folsom_lake,1990-07-08,6.145552428571429e-05
266,american_river_folsom_lake,1990-07-15,0.0
267,american_river_folsom_lake,1990-07-22,0.0
268,american_river_folsom_lake,1990-08-01,0.0
269,american_river_folsom_lake,1990-08-08,0.0
270,american_river_folsom_lake,1990-08-15,1.1320755714285714e-05
271,american_river_folsom_lake,1990-08-22,0.0
272,american_river_folsom_lake,1990-09-01,0.0
273,american_river_folsom_lake,1990-09-08,0.0
274,american_river_folsom_lake,1990-09-15,0.00013638813428571429
275,american_river_folsom_lake,1990-09-22,0.0009039832311111112
276,american_river_folsom_lake,1990-10-01,0.0001051212922857143
277,american_river_folsom_lake,1990-10-08,0.0
278,american_river_folsom_lake,1990-10-15,0.00030404312285714285
279,american_river_folsom_lake,1990-10-22,0.000126792457
280,american_river_folsom_lake,1990-11-01,0.0011035040714285716
281,american_river_folsom_lake,1990-11-08,0.0003433962514714286
282,american_river_folsom_lake,1990-11-15,0.0005412399142857143
283,american_river_folsom_lake,1990-11-22,0.002122012577777778
284,american_river_folsom_lake,1990-12-01,0.0027978437142857143
285,american_river_folsom_lake,1990-12-08,0.003607547185714286
286,american_river_folsom_lake,1990-12-15,0.019122372057142855
287,american_river_folsom_lake,1990-12-22,0.0362833973
288,american_river_folsom_lake,1991-01-01,0.037966037999999994
289,american_river_folsom_lake,1991-01-08,0.04002264057142857
290,american_river_folsom_lake,1991-01-15,0.03477412328571428
291,american_river_folsom_lake,1991-01-22,0.0332675473
292,american_river_folsom_lake,1991-02-01,0.03177250657142857
293,american_river_folsom_lake,1991-02-08,0.030752021857142858
294,american_river_folsom_lake,1991-02-15,0.029037196999999997
295,american_river_folsom_lake,1991-02-22,0.03172830214285714
296,american_river_folsom_lake,1991-03-01,0.12207115857142857
297,american_river_folsom_lake,1991-03-08,0.16665498857142858
298,american_river_folsom_lake,1991-03-15,0.23283665714285715
299,american_river_folsom_lake,1991-03-22,0.311956228
300,american_river_folsom_lake,1991-04-01,0.32600162
301,american_river_folsom_lake,1991-04-08,0.30936711
302,american_river_folsom_lake,1991-04-15,0.29970404142857143
303,american_river_folsom_lake,1991-04-22,0.2890540888888889
304,american_river_folsom_lake,1991-05-01,0.2532097014285714
305,american_river_folsom_lake,1991-05-08,0.22882318428571427
306,american_river_folsom_lake,1991-05-15,0.21611051
307,american_river_folsom_lake,1991-05-22,0.173052454
308,american_river_folsom_lake,1991-06-01,0.11325067571428571
309,american_river_folsom_lake,1991-06-08,0.07433746728571429
310,american_river_folsom_lake,1991-06-15,0.05303288471428571
311,american_river_folsom_lake,1991-06-22,0.04426415044444445
312,american_river_folsom_lake,1991-07-01,0.021896496342857143
313,american_river_folsom_lake,1991-07-08,0.0017719676085714287
314,american_river_folsom_lake,1991-07-15,3.126684718571429e-05
315,american_river_folsom_lake,1991-07-22,0.0
316,american_river_folsom_lake,1991-08-01,0.0
317,american_river_folsom_lake,1991-08-08,0.0
318,american_river_folsom_lake,1991-08-15,0.0
319,american_river_folsom_lake,1991-08-22,0.0
320,american_river_folsom_lake,1991-09-01,0.0
321,american_river_folsom_lake,1991-09-08,1.4555256428571428e-05
322,american_river_folsom_lake,1991-09-15,0.0
323,american_river_folsom_lake,1991-09-22,0.0
324,american_river_folsom_lake,1991-10-01,0.0
325,american_river_folsom_lake,1991-10-08,0.0
326,american_river_folsom_lake,1991-10-15,0.0
327,american_river_folsom_lake,1991-10-22,0.0202815093
328,american_river_folsom_lake,1991-11-01,0.03328248057142857
329,american_river_folsom_lake,1991-11-08,0.012732075428571427
330,american_river_folsom_lake,1991-11-15,0.025717518785714287
331,american_river_folsom_lake,1991-11-22,0.033810482111111116
332,american_river_folsom_lake,1991-12-01,0.03257682042857143
333,american_river_folsom_lake,1991-12-08,0.036211321571428576
334,american_river_folsom_lake,1991-12-15,0.037624797714285715
335,american_river_folsom_lake,1991-12-22,0.0485599994
336,american_river_folsom_lake,1992-01-01,0.07914824757142858
337,american_river_folsom_lake,1992-01-08,0.09392560642857142
338,american_river_folsom_lake,1992-01-15,0.09203234285714286
339,american_river_folsom_lake,1992-01-22,0.088113209
340,american_river_folsom_lake,1992-02-01,0.08444959628571429
341,american_river_folsom_lake,1992-02-08,0.11432075214285715
342,american_river_folsom_lake,1992-02-15,0.15942965
343,american_river_folsom_lake,1992-02-22,0.15155283
344,american_river_folsom_lake,1992-03-01,0.14996765571428572
345,american_river_folsom_lake,1992-03-08,0.15546037857142858
346,american_river_folsom_lake,1992-03-15,0.15475525714285715
347,american_river_folsom_lake,1992-03-22,0.169911327
348,american_river_folsom_lake,1992-04-01,0.17265067285714286
349,american_river_folsom_lake,1992-04-08,0.14783234285714286
350,american_river_folsom_lake,1992-04-15,0.13396496142857142
351,american_river_folsom_lake,1992-04-22,0.11063606111111111
352,american_river_folsom_lake,1992-05-01,0.08084312514285714
353,american_river_folsom_lake,1992-05-08,0.047838813714285715
354,american_river_folsom_lake,1992-05-15,0.036121294000000005
355,american_river_folsom_lake,1992-05-22,0.023408301700000002
356,american_river_folsom_lake,1992-06-01,0.005754177885714286
357,american_river_folsom_lake,1992-06-08,0.001240970347142857
358,american_river_folsom_lake,1992-06-15,0.00074393532
359,american_river_folsom_lake,1992-06-22,4.989517777777778e-05
360,american_river_folsom_lake,1992-07-01,2.7493263000000002e-05
361,american_river_folsom_lake,1992-07-08,0.0
362,american_river_folsom_lake,1992-07-15,0.0
363,american_river_folsom_lake,1992-07-22,0.0
364,american_river_folsom_lake,1992-08-01,0.0
365,american_river_folsom_lake,1992-08-08,0.0
366,american_river_folsom_lake,1992-08-15,0.0
367,american_river_folsom_lake,1992-08-22,3.7735851e-07
368,american_river_folsom_lake,1992-09-01,0.0
369,american_river_folsom_lake,1992-09-08,0.0
370,american_river_folsom_lake,1992-09-15,0.0
371,american_river_folsom_lake,1992-09-22,0.0
372,american_river_folsom_lake,1992-10-01,7.547170428571429e-06
373,american_river_folsom_lake,1992-10-08,0.0
374,american_river_folsom_lake,1992-10-15,0.0
375,american_river_folsom_lake,1992-10-22,0.0055143396095
376,american_river_folsom_lake,1992-11-01,0.02764150885714286
377,american_river_folsom_lake,1992-11-08,0.02152938028571429
378,american_river_folsom_lake,1992-11-15,0.015426415142857142
379,american_river_folsom_lake,1992-11-22,0.019828511555555553
380,american_river_folsom_lake,1992-12-01,0.024666307
381,american_river_folsom_lake,1992-12-08,0.11433261428571428
382,american_river_folsom_lake,1992-12-15,0.13943019285714287
383,american_river_folsom_lake,1992-12-22,0.155487168
384,american_river_folsom_lake,1993-01-01,0.24588086285714286
385,american_river_folsom_lake,1993-01-08,0.33527170142857143
386,american_river_folsom_lake,1993-01-15,0.45089541714285714
387,american_river_folsom_lake,1993-01-22,0.477898493
388,american_river_folsom_lake,1993-02-01,0.4724781585714286
389,american_river_folsom_lake,1993-02-08,0.4929126642857143
390,american_river_folsom_lake,1993-02-15,0.5216134714285714
391,american_river_folsom_lake,1993-02-22,0.6086754785714286
392,american_river_folsom_lake,1993-03-01,0.62794717
393,american_river_folsom_lake,1993-03-08,0.6136614585714285
394,american_river_folsom_lake,1993-03-15,0.6057466228571429
395,american_river_folsom_lake,1993-03-22,0.6104894240000001
396,american_river_folsom_lake,1993-04-01,0.59217788
397,american_river_folsom_lake,1993-04-08,0.5520323357142857
398,american_river_folsom_lake,1993-04-15,0.5189460985714286
399,american_river_folsom_lake,1993-04-22,0.4795614244444444
400,american_river_folsom_lake,1993-05-01,0.44343126857142856
401,american_river_folsom_lake,1993-05-08,0.3874625371428571
402,american_river_folsom_lake,1993-05-15,0.3286113271428571
403,american_river_folsom_lake,1993-05-22,0.26589774
404,american_river_folsom_lake,1993-06-01,0.25243827714285716
405,american_river_folsom_lake,1993-06-08,0.24498490571428572
406,american_river_folsom_lake,1993-06-15,0.18154879
407,american_river_folsom_lake,1993-06-22,0.108514465
408,american_river_folsom_lake,1993-07-01,0.05467708971428571
409,american_river_folsom_lake,1993-07-08,0.027279784
410,american_river_folsom_lake,1993-07-15,0.0157331535
411,american_river_folsom_lake,1993-07-22,0.008044150980000001
412,american_river_folsom_lake,1993-08-01,0.0014684636242857144
413,american_river_folsom_lake,1993-08-08,0.0004204851814285714
414,american_river_folsom_lake,1993-08-15,0.00018867924142857142
415,american_river_folsom_lake,1993-08-22,5.660377e-06
416,american_river_folsom_lake,1993-09-01,0.0
417,american_river_folsom_lake,1993-09-08,0.0
418,american_river_folsom_lake,1993-09-15,0.0
419,american_river_folsom_lake,1993-09-22,0.0
420,american_river_folsom_lake,1993-10-01,5.390835857142857e-07
421,american_river_folsom_lake,1993-10-08,1.8328841585714286e-05
422,american_river_folsom_lake,1993-10-15,0.0026447440157142854
423,american_river_folsom_lake,1993-10-22,0.000673962281
424,american_river_folsom_lake,1993-11-01,8.247978914285715e-05
425,american_river_folsom_lake,1993-11-08,0.0027595687285714285
426,american_river_folsom_lake,1993-11-15,0.006497574142857143
427,american_river_folsom_lake,1993-11-22,0.006928721077777778
428,american_river_folsom_lake,1993-12-01,0.017414015857142858
429,american_river_folsom_lake,1993-12-08,0.030252289999999998
430,american_river_folsom_lake,1993-12-15,0.06222587657142857
431,american_river_folsom_lake,1993-12-22,0.0592430191
432,american_river_folsom_lake,1994-01-01,0.05248679214285714
433,american_river_folsom_lake,1994-01-08,0.05207816742857142
434,american_river_folsom_lake,1994-01-15,0.04500593071428571
435,american_river_folsom_lake,1994-01-22,0.059843020499999997
436,american_river_folsom_lake,1994-02-01,0.06930673842857142
437,american_river_folsom_lake,1994-02-08,0.11372021485714286
438,american_river_folsom_lake,1994-02-15,0.14950512200000002
439,american_river_folsom_lake,1994-02-22,0.18701617142857144
440,american_river_folsom_lake,1994-03-01,0.17747115714285713
441,american_river_folsom_lake,1994-03-08,0.16692398714285714
442,american_river_folsom_lake,1994-03-15,0.1403455542857143
443,american_river_folsom_lake,1994-03-22,0.13907359
444,american_river_folsom_lake,1994-04-01,0.12371213214285715
445,american_river_folsom_lake,1994-04-08,0.11984313
446,american_river_folsom_lake,1994-04-15,0.09583935357142857
447,american_river_folsom_lake,1994-04-22,0.09988175822222223
448,american_river_folsom_lake,1994-05-01,0.09855687428571427
449,american_river_folsom_lake,1994-05-08,0.08782587771428571
450,american_river_folsom_lake,1994-05-15,0.064499733
451,american_river_folsom_lake,1994-05-22,0.0492233955
452,american_river_folsom_lake,1994-06-01,0.023116442285714283
453,american_river_folsom_lake,1994-06-08,0.010851212714285715
454,american_river_folsom_lake,1994-06-15,0.0033789758428571432
455,american_river_folsom_lake,1994-06-22,0.00014800838555555556
456,american_river_folsom_lake,1994-07-01,0.0
457,american_river_folsom_lake,1994-07-08,0.0
458,american_river_folsom_lake,1994-07-15,0.0
459,american_river_folsom_lake,1994-07-22,0.0
460,american_river_folsom_lake,1994-08-01,0.0
461,american_river_folsom_lake,1994-08-08,0.0
462,american_river_folsom_lake,1994-08-15,0.0
463,american_river_folsom_lake,1994-08-22,0.0
464,american_river_folsom_lake,1994-09-01,0.0
465,american_river_folsom_lake,1994-09-08,2.1563342142857144e-05
466,american_river_folsom_lake,1994-09-15,1.0781671857142857e-06
467,american_river_folsom_lake,1994-09-22,0.00040419287777777776
468,american_river_folsom_lake,1994-10-01,0.010578975885714286
469,american_river_folsom_lake,1994-10-08,0.013114824571428572
470,american_river_folsom_lake,1994-10-15,0.008850673714285714
471,american_river_folsom_lake,1994-10-22,0.00537584922
472,american_river_folsom_lake,1994-11-01,0.0073229111714285715
473,american_river_folsom_lake,1994-11-08,0.028950403571428574
474,american_river_folsom_lake,1994-11-15,0.05529487971428571
475,american_river_folsom_lake,1994-11-22,0.08693668722222223
476,american_river_folsom_lake,1994-12-01,0.10412668414285715
477,american_river_folsom_lake,1994-12-08,0.11567870557142856
478,american_river_folsom_lake,1994-12-15,0.14204312285714285
479,american_river_folsom_lake,1994-12-22,0.155464526
480,american_river_folsom_lake,1995-01-01,0.19950350285714286
481,american_river_folsom_lake,1995-01-08,0.33127546714285716
482,american_river_folsom_lake,1995-01-15,0.4160361214285714
483,american_river_folsom_lake,1995-01-22,0.474253583
484,american_river_folsom_lake,1995-02-01,0.48439354
485,american_river_folsom_lake,1995-02-08,0.48071913000000005
486,american_river_folsom_lake,1995-02-15,0.50290727
487,american_river_folsom_lake,1995-02-22,0.48850351142857146
488,american_river_folsom_lake,1995-03-01,0.5038517557142858
489,american_river_folsom_lake,1995-03-08,0.5994140285714286
490,american_river_folsom_lake,1995-03-15,0.6416075371428571
491,american_river_folsom_lake,1995-03-22,0.755883782
492,american_river_folsom_lake,1995-04-01,0.69664582
493,american_river_folsom_lake,1995-04-08,0.6795056428571428
494,american_river_folsom_lake,1995-04-15,0.6974587814285714
495,american_river_folsom_lake,1995-04-22,0.6920775688888888
496,american_river_folsom_lake,1995-05-01,0.7100000171428571
497,american_river_folsom_lake,1995-05-08,0.6996426
498,american_river_folsom_lake,1995-05-15,0.6886156314285714
499,american_river_folsom_lake,1995-05-22,0.631761133
