,period_start,period_end,2m_dewpoint_temperature_K,surface_air_pressure_Pa,total_precipitation_m,evaporation_m,snowfall_mwe,snowmelt_mwe,runoff_m,snow_depth_mwe,potential_evaporation_m,2m_temperature_K,volumetric_soil_water_layer1_m3_per_m3,volumetric_soil_water_layer2_m3_per_m3,volumetric_soil_water_layer3_m3_per_m3,volumetric_soil_water_layer4_m3_per_m4,surface_net_solar_radiation_J_per_m2,surface_net_thermal_radiation_J_per_m2,wind_speed
0,2004-02-01,2004-02-29,270.62772,90613.12,0.0037386038,-0.0004977094,0.0025060573,0.0009654393,0.0034195965,0.3155852,-0.004225076,272.82565,0.37267804,0.37494317,0.37414497,0.4089543,4923443.5,-3661412.0,1.0316094
0,2004-02-01,2004-02-29,256.81024,67570.82,0.0016924656,-0.00021131871,0.0016815009,0.0,0.0002129752,0.15921704,-0.0054333275,261.83447,0.3039323,0.304556,0.3065326,0.34479365,9268435.0,-5711058.0,0.65407383
0,2004-02-01,2004-02-29,256.71112,67955.05,0.0018902891,-0.00019481679,0.0018778348,0.0,0.0002694933,0.11815931,-0.0050222958,261.42053,0.31834352,0.31335056,0.30564544,0.35407892,8898459.0,-5709140.0,0.8671501
0,2004-02-01,2004-02-29,257.4628,68504.72,0.0021838832,-0.00019368908,0.0021588346,0.0,0.00021982456,0.21005166,-0.0051259124,262.19366,0.28502473,0.28524312,0.28502515,0.34772643,8752851.0,-5305047.5,0.50186133
0,2004-02-01,2004-02-29,260.25616,75352.984,0.0013307628,-0.0001115318,0.0013162991,3.612993e-05,7.2044226e-05,0.14563014,-0.0020880552,263.86685,0.21173121,0.20962192,0.23095559,0.28643453,5418718.5,-4572620.5,0.7391865
0,2004-02-01,2004-02-29,260.18854,71900.39,0.0024304187,-0.00018210876,0.0024120891,0.0,0.0001627246,0.24026302,-0.004178435,263.85895,0.23376004,0.2358836,0.25813624,0.3377214,7297565.5,-4218283.5,0.39081192
0,2004-02-01,2004-02-29,270.75726,86294.984,0.008601765,-0.0009946739,0.004401415,0.0010746168,0.00305004,0.20787688,-0.00708192,274.2712,0.4480114,0.4496948,0.45503548,0.46066457,7677853.5,-4562940.5,0.927715
0,2004-02-01,2004-02-29,263.92352,76908.59,0.007906246,-0.000371976,0.0073063048,6.835567e-05,0.00011253334,0.4444343,-0.004081184,267.87057,0.368585,0.37336293,0.38258377,0.4375732,6195434.5,-4474402.0,0.4225047
0,2004-02-01,2004-02-29,266.01517,80144.3,0.0064159036,-0.0005272162,0.004764998,0.00042950033,0.000509075,0.25599328,-0.0042729233,270.18042,0.38169387,0.38180292,0.3924228,0.41446602,7133605.0,-4650501.5,0.54058653
0,2004-02-01,2004-02-29,268.75302,91394.3,0.0015758119,-0.00019419279,0.00097406376,0.00074931065,0.00010647182,0.13476099,-0.0027907353,270.9868,0.34732673,0.34035987,0.29568687,0.32133844,4904253.5,-3763750.8,0.3280538
0,2004-02-01,2004-02-29,266.55856,85276.39,0.0032739055,-4.0731684e-05,0.0032408403,0.0,0.00067924266,0.76321733,-0.0033145628,269.01468,0.32813463,0.3308001,0.3295577,0.37886104,4881044.0,-3882015.0,0.44856408
0,2004-02-01,2004-02-29,270.56342,88565.414,0.005333623,-0.00042566226,0.003478475,0.0011722051,0.0031307777,0.41176093,-0.004032557,272.52042,0.37902495,0.3824916,0.38306528,0.4041579,5996047.5,-3896996.0,0.5966337
0,2004-02-01,2004-02-29,264.0712,80708.33,0.0026525245,-0.000382238,0.0022079528,0.0007795022,1.7486513e-05,0.0313912,-0.002561416,269.69843,0.31498307,0.29444134,0.20503883,0.19998811,7887744.5,-5684842.5,0.8416392
0,2004-02-01,2004-02-29,266.99243,86471.86,0.0024170526,-0.00010143513,0.0023310073,0.0,0.00073812937,0.64889127,-0.0039424794,269.8181,0.33515507,0.33878475,0.3376236,0.38116118,5165488.5,-4283614.5,0.59688777
0,2004-02-01,2004-02-29,261.2961,78774.0,0.0014641023,-0.00022115804,0.0014486386,0.00046670882,9.332118e-05,0.065140925,-0.001574334,265.32733,0.2899856,0.23119298,0.21364632,0.2345312,5504946.5,-4829118.5,1.2608672
0,2004-02-01,2004-02-29,259.32315,71200.21,0.002683807,-0.00047185412,0.0026367423,0.000617217,0.00044621658,0.029695857,-0.008672476,264.9789,0.3860231,0.3554353,0.32686314,0.36346892,10265355.0,-5001855.0,0.66205484
0,2004-02-01,2004-02-29,265.323,84126.24,0.0012848502,-0.00012901274,0.0010623453,0.0009249038,2.3747087e-05,0.08757103,-0.00020425433,267.77094,0.30103925,0.28661424,0.23688866,0.256086,3530109.8,-3828760.0,1.4402139
0,2004-03-01,2004-03-31,267.86728,82640.42,0.0024263414,-0.00038488393,0.0019329509,0.00073624856,0.0002017383,0.35868844,-0.008241025,271.87595,0.32430118,0.31432077,0.29746485,0.33927393,9273310.0,-5007712.0,1.1915487
0,2004-03-01,2004-03-31,266.1475,76323.055,0.0012720779,-0.00049085653,0.001136777,0.0009942825,0.0001591975,0.3325596,-0.0102425795,271.14282,0.28258264,0.27132013,0.26135722,0.33178508,11587726.0,-6291321.0,1.1346381
0,2004-03-01,2004-03-31,264.98337,74221.53,0.0006408131,-0.0009258854,0.0004908473,0.0011489477,0.0001253909,0.049452167,-0.009854245,273.40433,0.3114281,0.28744695,0.2216045,0.23482494,14631280.0,-7608801.5,1.3176693
0,2004-03-01,2004-03-31,267.04376,78676.88,0.00020721121,-0.00077998923,0.00010001281,0.0032434438,0.00019223415,0.07269893,-0.0015872555,271.53793,0.27341095,0.25049505,0.20922329,0.20596796,8986684.0,-6298329.5,3.6560903
0,2004-03-01,2004-03-31,266.40448,79509.5,0.0008320199,-0.00050615077,0.0006622498,0.0020418323,0.00018223486,0.118567266,-0.006501976,271.56512,0.31003132,0.28306872,0.24040017,0.29321164,9446963.0,-5603260.0,1.4449447
0,2004-03-01,2004-03-31,265.01572,70629.78,0.000698799,-0.0006295305,0.0006075663,0.0012244559,0.00033694142,0.25722128,-0.010670478,271.60318,0.3212028,0.31402212,0.30071047,0.34910932,14764168.0,-7941523.0,0.7020463
0,2004-03-01,2004-03-31,267.2154,76785.64,0.0010192724,-0.00072169455,0.00075654656,0.0031498913,0.00021889099,0.17900601,-0.0071370965,272.05704,0.3040576,0.28953913,0.25029966,0.2846128,11322704.0,-6354956.0,0.8338295
0,2004-03-01,2004-03-31,266.70685,83164.43,0.0017772226,-0.00030220594,0.0013605234,0.0011293895,0.00026402838,0.22187698,-0.007458749,271.18033,0.31219772,0.3043598,0.28867018,0.32423097,8657394.0,-4965670.5,0.96378064
0,2004-03-01,2004-03-31,269.3027,82169.195,0.0011626944,-0.0006320829,0.00087005715,0.0038999668,0.00045375052,0.3030854,-0.006678988,273.65213,0.32256013,0.31218624,0.28581855,0.32173115,10684132.0,-5846266.0,0.5441617
0,2004-03-01,2004-03-31,272.76532,90982.7,0.00439386,-0.0006610183,0.0024856084,0.005519528,0.00414376,0.31116134,-0.0062752897,275.43088,0.40438774,0.40598634,0.3985086,0.40805867,8044527.0,-3420194.0,0.60724086
0,2004-03-01,2004-03-31,262.1025,68235.28,0.00072263234,-0.00051758584,0.0006212734,0.0001825355,0.00019896758,0.1808051,-0.011791243,269.01266,0.31118357,0.30633155,0.30477947,0.34269875,14111599.0,-7680832.5,1.3197753
0,2004-03-01,2004-03-31,262.24097,68585.85,0.0010667578,-0.00052635564,0.0009622981,0.00021790816,0.00025411104,0.14955041,-0.011549218,268.71033,0.32443205,0.31502956,0.3045828,0.35126507,13693668.0,-7577162.5,1.6016713
0,2004-03-01,2004-03-31,262.67435,69151.46,0.001294018,-0.00046211912,0.0012110799,0.000195146,0.00020136831,0.25052774,-0.011114113,268.9127,0.292635,0.28844354,0.28557548,0.3445312,13537105.0,-7164855.5,0.9436067
0,2004-03-01,2004-03-31,265.62976,75787.84,0.0005697223,-0.00048699576,0.00046478782,0.0020566937,0.00018074864,0.15452233,-0.0052135778,270.6662,0.2751446,0.25709048,0.23674951,0.2848338,9801017.0,-6258312.5,1.5768064
0,2004-03-01,2004-03-31,264.73016,72487.25,0.0007498497,-0.0005507039,0.0006043053,0.0008137852,0.00017310501,0.27946794,-0.010832011,270.08685,0.268831,0.25774497,0.2607354,0.33427382,12782947.0,-6385336.0,0.52936643
0,2004-03-01,2004-03-31,274.07843,86571.75,0.0014530813,-0.0015922649,0.00083677354,0.0046429583,0.0040344023,0.20709676,-0.017032977,280.7723,0.4288778,0.43845135,0.44447362,0.4729564,15335116.0,-7064703.5,0.69619095
0,2004-03-01,2004-03-31,268.9714,77376.664,0.0009828878,-0.00093917374,0.0009124804,0.00612999,0.0016883519,0.50748765,-0.009276847,275.02344,0.43200245,0.42911607,0.41701153,0.4428404,12487930.0,-6647092.5,0.57955515
0,2004-03-01,2004-03-31,271.15134,80505.836,0.00090772123,-0.0011874599,0.00061014114,0.0036240902,0.0016413874,0.29823267,-0.010469646,277.59113,0.39714217,0.39684546,0.4031634,0.4255526,14143446.0,-7059686.5,0.5360646
0,2004-03-01,2004-03-31,271.268,91446.734,0.0012602845,-0.00094633346,0.00054522336,0.004495311,0.0004146276,0.08171253,-0.007951285,276.6184,0.3966348,0.39686003,0.3671413,0.32777664,9786209.0,-5092723.0,0.70764256
0,2004-03-01,2004-03-31,269.35938,85548.75,0.0048479373,-0.0002542117,0.0044730906,0.00040262658,0.00060209003,0.87891155,-0.0058563454,272.26138,0.34055823,0.33629084,0.3229022,0.37410164,7845782.0,-3955420.0,0.6383326
0,2004-03-01,2004-03-31,272.73154,89031.75,0.003400858,-0.00061521056,0.0023677826,0.007583489,0.005472292,0.38779905,-0.007478471,275.6808,0.40524754,0.4086522,0.4102938,0.41005883,9756550.0,-4424472.5,0.8573031
0,2004-03-01,2004-03-31,268.19226,81064.85,0.0002803029,-0.0015774155,0.0001765483,0.0020251304,0.00011126516,0.027997587,-0.0077295993,278.8836,0.29900855,0.319246,0.25212562,0.2002487,15936714.0,-8409380.0,1.0323507
0,2004-03-01,2004-03-31,269.75958,86734.055,0.004401582,-0.00036501896,0.0038280417,0.0010129792,0.0007036092,0.7345808,-0.0064167166,272.72458,0.35531846,0.35136455,0.33200654,0.3766439,7949548.0,-3934907.8,0.7530717
0,2004-03-01,2004-03-31,266.50693,79085.56,0.00027391737,-0.0009265645,0.000202734,0.0015212154,0.00014361303,0.06263371,-0.004377218,272.6704,0.2961155,0.2903382,0.22654451,0.23387098,10852962.0,-6527976.5,1.8831885
0,2004-03-01,2004-03-31,265.7348,71780.7,0.0013341517,-0.0008123812,0.0009925955,0.002087488,0.0006191544,0.047559034,-0.01763833,273.70557,0.39094645,0.38304853,0.3529542,0.36209533,15787435.0,-6387854.0,0.97553504
0,2004-03-01,2004-03-31,271.38443,84444.55,0.00061622803,-0.0013906364,0.00039637167,0.0027902352,0.00020317263,0.03885954,-0.0024649017,277.65402,0.3142668,0.33611137,0.29661727,0.25727347,12143893.0,-6419905.5,1.4507124
0,2004-04-01,2004-04-30,270.17236,82731.76,0.0022951427,-0.0006961691,0.0012796567,0.004257427,0.00082827755,0.3212732,-0.012705894,275.35144,0.39424142,0.39151472,0.35645112,0.34535018,14136056.0,-6016118.0,0.37742746
0,2004-04-01,2004-04-30,268.6231,76142.13,0.0018531159,-0.000859926,0.0012901423,0.0028334525,0.0003090069,0.28152332,-0.0127615845,273.83716,0.36440155,0.358362,0.3172665,0.33175796,14841996.0,-6568015.0,0.29904202
0,2004-04-01,2004-04-30,267.5516,74029.18,0.0038384679,-0.0013359371,0.002757663,0.0015756623,9.87256e-05,0.04672461,-0.009688593,274.3552,0.33928716,0.32380056,0.2473379,0.23455894,15365905.0,-6329483.5,0.53949684
0,2004-04-01,2004-04-30,270.5435,78553.2,0.0024138512,-0.001986743,0.0015659573,0.0011491013,2.7496535e-05,0.0054118214,-0.0037816314,276.29868,0.28965965,0.30818588,0.26230702,0.20659375,15035887.0,-6675031.5,0.8262104
0,2004-04-01,2004-04-30,268.7654,79460.31,0.0019286416,-0.0012841034,0.0011734082,0.001945387,0.00018521711,0.059474345,-0.009851706,275.23087,0.36931667,0.36348343,0.30778053,0.2934418,15872248.0,-6555135.5,0.5164115
0,2004-04-01,2004-04-30,266.71304,70337.23,0.0043787314,-0.0008636645,0.0036612533,0.00086646137,0.00038248638,0.27056497,-0.0113266455,272.78986,0.34792212,0.34712812,0.32931796,0.35152602,15329809.0,-6624503.5,0.45130736
0,2004-04-01,2004-04-30,269.98044,76464.14,0.00236076,-0.001814359,0.0010123817,0.0027038655,0.00025081425,0.08131351,-0.010786808,276.16708,0.36986056,0.36973962,0.34516674,0.29104275,15776278.0,-6355217.0,0.4224439
0,2004-04-01,2004-04-30,269.77454,83352.836,0.001570793,-0.00080382836,0.0007365184,0.0030820782,0.0007172291,0.1759993,-0.01359187,275.9218,0.36545455,0.35955286,0.33486813,0.3339013,14589889.0,-6309185.5,0.46344286
0,2004-04-01,2004-04-30,270.3626,81925.84,0.0011222761,-0.0017228235,0.0005005927,0.0040996014,0.00080914784,0.16039428,-0.011107788,276.77997,0.36192653,0.37191367,0.36561546,0.34626088,17033274.0,-7030977.0,0.63645566
0,2004-04-01,2004-04-30,274.3417,90913.86,0.001888,-0.00142947,0.00022554018,0.0074218856,0.00863564,0.13963315,-0.012126766,279.08694,0.39569902,0.39910918,0.39433745,0.4241206,15006762.0,-5322068.0,0.27805105
0,2004-04-01,2004-04-30,264.32373,67999.81,0.0033482425,-0.0006860129,0.0030077244,8.813449e-05,0.00018022896,0.21535906,-0.0128941685,270.5248,0.3189246,0.31765914,0.30777174,0.3408459,15173771.0,-6511025.0,0.47322083
0,2004-04-01,2004-04-30,264.82123,68386.15,0.0036132564,-0.00066040375,0.003274064,0.00010631358,0.0002277121,0.19476026,-0.012435683,270.6307,0.33838227,0.33306944,0.30873996,0.34878886,14943381.0,-6494830.0,0.5190983
0,2004-04-01,2004-04-30,265.2362,68897.12,0.004213955,-0.00067477045,0.0037737603,0.00017220729,0.00018480746,0.31574616,-0.012607574,271.0133,0.30738065,0.30492046,0.2919726,0.3417747,14885931.0,-6346211.5,0.53856397
0,2004-04-01,2004-04-30,268.77338,75609.6,0.002150219,-0.0013124956,0.0013105691,0.0019486572,0.00018011838,0.08941494,-0.0074937944,274.37735,0.34685507,0.34925932,0.30415252,0.28527686,15085476.0,-6758721.0,0.63171357
0,2004-04-01,2004-04-30,267.2196,72198.234,0.002700947,-0.00086739415,0.00185361,0.0013397386,0.0002525649,0.26121408,-0.011868063,272.03116,0.33442387,0.32590133,0.29435915,0.33297038,14541374.0,-5441302.0,0.11011406
0,2004-04-01,2004-04-30,272.67728,86354.82,0.0012121891,-0.0020595575,0.00050116284,0.0027029526,0.0027466535,0.10696718,-0.02316085,281.69537,0.39858568,0.41115367,0.41747344,0.47459927,19760082.0,-7519945.0,0.4136263
0,2004-04-01,2004-04-30,268.9951,77131.625,0.0010719706,-0.0014574981,0.00071860035,0.0059241746,0.0027754805,0.3206087,-0.011650973,275.5957,0.468943,0.47467613,0.47960958,0.4708818,15936545.0,-6797333.5,0.14845595
0,2004-04-01,2004-04-30,270.5294,80273.03,0.00084430166,-0.0015702265,0.0005208986,0.0032774478,0.0020290776,0.19156954,-0.013309599,278.19455,0.4002167,0.41048625,0.41474742,0.43594474,17779792.0,-7399142.5,0.32445133
0,2004-04-01,2004-04-30,274.22482,91401.83,0.0014030159,-0.0024787518,3.1201434e-05,0.00037591945,0.0004439604,0.001446858,-0.016218731,282.25073,0.34425357,0.3486403,0.37899736,0.35827264,17882502.0,-6704216.5,0.323956
0,2004-04-01,2004-04-30,271.1958,85591.63,0.0016539494,-0.00038011052,0.00087605097,0.005660451,0.0017608763,0.8770954,-0.012010313,276.06253,0.39832518,0.39739633,0.3728821,0.37512815,14202486.0,-6030565.0,0.3786816
0,2004-04-01,2004-04-30,273.42435,88871.75,0.0028161046,-0.0014338975,0.0013475629,0.008184994,0.0088186925,0.1763479,-0.0137726255,278.46268,0.4071893,0.4113774,0.403571,0.42673,15310911.0,-5497211.0,0.3369723
0,2004-04-01,2004-04-30,269.23782,80709.4,0.0018999424,-0.0022010908,0.00035376323,0.0003418664,5.3318297e-05,0.00063674,-0.010615547,281.72464,0.25335413,0.27632803,0.27254966,0.20376362,20271596.0,-8633961.0,0.58156633
0,2004-04-01,2004-04-30,271.44678,86807.48,0.0014158346,-0.00069094845,0.00051126024,0.006394011,0.0020446423,0.70043314,-0.012428653,276.32205,0.4048417,0.40621755,0.38877478,0.38241667,14536776.0,-6078251.5,0.26724347
0,2004-04-01,2004-04-30,269.85437,79008.88,0.0025137675,-0.0015742497,0.0015358612,0.0010318421,6.377959e-05,0.03806435,-0.0059657795,276.5385,0.2717003,0.2911123,0.2561342,0.23395109,14633523.0,-6651910.5,0.61616737
0,2004-04-01,2004-04-30,266.6974,71557.33,0.0044860584,-0.0011772682,0.0028762487,0.0018474407,0.00090471486,0.03807218,-0.019000344,274.2389,0.4012732,0.4032854,0.39868778,0.37413043,17318244.0,-5589683.0,0.81997526
0,2004-04-01,2004-04-30,270.70465,84176.08,0.0011646576,-0.0021126636,0.00025160427,0.00033658912,5.0431234e-05,0.0007872493,-0.0052758544,281.24414,0.1723233,0.2639492,0.31593394,0.2630957,19186172.0,-8598996.0,1.3477103
0,2004-05-01,2004-05-31,272.3204,82495.54,0.0037366094,-0.00089420273,0.001111592,0.008143714,0.005311285,0.13987686,-0.012552928,276.9677,0.4122979,0.41409323,0.4152687,0.39871326,15126135.0,-4781804.0,0.49181795
0,2004-05-01,2004-05-31,271.00742,76100.836,0.003259622,-0.0013198378,0.0010698674,0.005371523,0.0015581711,0.17411895,-0.014681054,276.59048,0.39937967,0.39865622,0.38459864,0.36078015,17516128.0,-5991564.5,1.022716
0,2004-05-01,2004-05-31,268.6207,74132.68,0.0005973018,-0.0022368997,0.00018095017,0.0011463556,0.0001446169,0.03571675,-0.018587846,281.63992,0.2760024,0.30288774,0.2782704,0.23641433,22791904.0,-8967798.0,1.6556712
0,2004-05-01,2004-05-31,271.26645,78431.74,0.0010302851,-0.002480962,0.00025163483,0.00063798385,1.9757092e-05,0.0015406288,-0.007430686,282.40662,0.1462176,0.25013348,0.26511583,0.20803908,21117514.0,-8739796.0,3.5117724
0,2004-05-01,2004-05-31,271.52737,79269.81,0.0034304615,-0.0020268501,0.0009589868,0.0020640565,0.0005223486,0.023059107,-0.011591104,278.38846,0.35222188,0.3500598,0.34007642,0.30401543,17910212.0,-6111648.0,0.92496103
0,2004-05-01,2004-05-31,266.72125,70623.984,0.0003683479,-0.0013691855,0.00017347737,0.00455888,0.0011054329,0.22390497,-0.01945515,278.05612,0.37931547,0.38139924,0.36506334,0.3614402,21464996.0,-8669064.0,1.0017103
0,2004-05-01,2004-05-31,271.20554,76538.4,0.0014754066,-0.0028792312,0.00028431517,0.0018427342,0.0005128234,0.028133664,-0.018176574,281.79404,0.29508013,0.31566852,0.34776023,0.3100845,21438970.0,-7889374.0,1.4437143
0,2004-05-01,2004-05-31,272.43472,83106.14,0.0030214167,-0.0012980237,0.0009964274,0.0043048337,0.0020005326,0.083627865,-0.014712619,278.0966,0.381315,0.38113233,0.3769518,0.3611504,16486353.0,-5317149.5,0.42785406
0,2004-05-01,2004-05-31,273.11868,81808.555,0.0033809706,-0.0022348308,0.0006404635,0.0035010185,0.0021108119,0.054956734,-0.012422399,279.91492,0.35060126,0.35715276,0.37270713,0.37548485,19060458.0,-6510506.0,0.88745266
0,2004-05-01,2004-05-31,277.727,90736.06,0.0048612324,-0.0024677708,4.2237523e-05,0.0011092062,0.0044612815,0.0027653575,-0.011416117,281.24698,0.39003518,0.38586518,0.3500398,0.4126935,15702823.0,-4015031.5,1.0379416
0,2004-05-01,2004-05-31,265.70557,68269.18,0.0006127472,-0.0010377597,0.00037947414,0.002638824,0.00035461958,0.2084372,-0.020350488,275.80725,0.3814927,0.36979598,0.33104798,0.34153187,19839358.0,-8168789.0,1.5649877
0,2004-05-01,2004-05-31,266.63202,68611.96,0.0009958184,-0.0009915358,0.0006491735,0.0039830143,0.0007481418,0.17237633,-0.019813543,275.25433,0.39918846,0.39276564,0.35078835,0.3496245,19440378.0,-8130349.5,1.6562552
0,2004-05-01,2004-05-31,266.8865,69143.32,0.0011104946,-0.0010613771,0.000698673,0.0035933312,0.00055937003,0.30056134,-0.019199235,275.0775,0.376868,0.36571375,0.3265244,0.3437784,19474378.0,-7807176.0,1.292949
0,2004-05-01,2004-05-31,270.60928,75584.38,0.0020772556,-0.0019681132,0.000567645,0.0018965985,0.0003314709,0.05293215,-0.010942021,278.38638,0.29436895,0.32422698,0.3326966,0.29551,19514692.0,-7532359.0,1.6930654
0,2004-05-01,2004-05-31,268.91278,72322.82,0.0018200949,-0.0014575011,0.0003783111,0.0045930357,0.0007838396,0.18697992,-0.017774645,275.76605,0.39192623,0.3876586,0.3541744,0.34515747,19356996.0,-6341273.0,0.81073123
0,2004-05-01,2004-05-31,274.86072,86329.51,0.0007990836,-0.0020485122,6.0011025e-05,0.0021702847,0.0030466001,0.022621406,-0.029307898,285.27808,0.34339866,0.36442703,0.3882684,0.4687256,24176282.0,-8178865.0,0.94888866
0,2004-05-01,2004-05-31,271.1555,77211.37,0.0010126741,-0.002100573,0.00017451664,0.0069257612,0.006772698,0.08920094,-0.01782669,279.88278,0.43885472,0.45389074,0.4630921,0.5012884,22118960.0,-7852204.0,0.7097123
0,2004-05-01,2004-05-31,272.45355,80327.375,0.0007244174,-0.0019381122,7.433984e-05,0.004227025,0.0035255782,0.058373865,-0.018756486,282.56085,0.35294598,0.37612602,0.40232936,0.4504957,23230272.0,-8619272.0,0.7991848
0,2004-05-01,2004-05-31,276.86545,91084.805,0.002646324,-0.002968134,8.056938e-07,2.137352e-06,0.00045449493,6.2372004e-07,-0.018376073,284.80185,0.30150342,0.30317765,0.33216158,0.35854807,19209564.0,-6056673.0,0.6455225
0,2004-05-01,2004-05-31,274.21704,85391.53,0.002704002,-0.00033870834,0.0003258567,0.01364572,0.012853469,0.5945157,-0.009780189,277.58368,0.42100382,0.42557764,0.4283926,0.4236222,13508310.0,-3864590.2,0.74962866
0,2004-05-01,2004-05-31,277.09088,88766.62,0.0037197748,-0.0022503587,0.00012729125,0.002835064,0.0059126583,0.017920984,-0.013881752,281.0514,0.38665533,0.3851899,0.36548454,0.41897148,16514634.0,-4127847.5,1.2662406
0,2004-05-01,2004-05-31,266.05518,80777.51,9.947866e-05,-0.0014018166,5.0940534e-06,1.0370952e-05,1.9441455e-05,1.4471597e-05,-0.017126128,288.80325,0.12789874,0.19331075,0.24426708,0.20537142,25375854.0,-11517382.0,1.7380184
0,2004-05-01,2004-05-31,274.7974,86594.21,0.003484044,-0.000495942,0.00036562796,0.014093163,0.014701821,0.39404508,-0.010091188,278.38965,0.42091265,0.42475384,0.42744884,0.42939752,13238509.0,-3787732.8,0.5876522
0,2004-05-01,2004-05-31,270.9673,78847.99,0.0011981521,-0.0018634158,0.00050637254,0.0010910326,0.00012300242,0.0292751,-0.009877233,281.61783,0.20620497,0.2686634,0.26814142,0.2363168,19622660.0,-8276421.0,1.8928318
0,2004-05-01,2004-05-31,265.88593,71823.99,0.0002333369,-0.0019827331,3.1136093e-05,0.0007808851,0.001169672,0.0040813447,-0.039961755,282.56656,0.31811634,0.3418932,0.3821477,0.3888978,25946448.0,-8177431.0,1.9391533
0,2004-05-01,2004-05-31,272.73926,84051.76,0.0017058251,-0.0020715662,6.0659222e-05,5.9296777e-05,3.9625826e-05,8.9612215e-05,-0.006497397,284.79623,0.124407515,0.22162667,0.29198065,0.2651934,20686246.0,-9073374.0,2.1027005
0,2004-06-01,2004-06-30,276.83298,82929.73,0.0026432762,-0.0025585534,5.7215093e-05,0.001698187,0.005673422,0.0070817634,-0.01872854,282.94836,0.37521848,0.37736502,0.36452985,0.42045772,20500178.0,-5767249.5,0.16365644
0,2004-06-01,2004-06-30,274.88315,76467.695,0.0026126062,-0.0024639275,0.00054071983,0.0047695474,0.0046370314,0.05226934,-0.021709602,282.56613,0.3733743,0.37689856,0.3861348,0.40385187,22217728.0,-7157799.5,0.52932507
0,2004-06-01,2004-06-30,274.4783,74506.4,0.0027828997,-0.00228105,9.140317e-06,0.0007263803,0.000340029,0.00771,-0.018082751,285.85022,0.24871612,0.24427848,0.26752642,0.242206,22340114.0,-8084582.0,0.5787053
0,2004-06-01,2004-06-30,273.83084,78812.1,0.0009486217,-0.0013311465,1.0961155e-05,1.2005359e-05,1.2166632e-05,1.1656267e-05,-0.008632438,287.64456,0.06204197,0.19644916,0.25569022,0.20904052,22274712.0,-10251754.0,1.2594105
0,2004-06-01,2004-06-30,276.42114,79691.9,0.0028158687,-0.0031011414,0.0001567008,0.00054448924,0.0009327649,0.002238293,-0.015043189,283.6062,0.33762127,0.34402245,0.34277257,0.3201537,21655202.0,-6871753.0,0.41963822
0,2004-06-01,2004-06-30,270.00064,70940.18,0.0011920636,-0.002064415,3.2113583e-06,0.004626628,0.0035334413,0.046926204,-0.023844685,283.30774,0.3363213,0.35055923,0.3770779,0.39699233,23830568.0,-8651194.0,0.6424407
0,2004-06-01,2004-06-30,274.56683,76852.96,0.0011607091,-0.0029681404,3.0229114e-06,0.00035790517,0.0005909293,0.0026521524,-0.021307932,287.1149,0.21569502,0.24188906,0.30166438,0.31700036,23802162.0,-8900082.0,0.7798174
0,2004-06-01,2004-06-30,276.86563,83564.484,0.003072505,-0.0026509578,0.00017282402,0.0013813305,0.003272292,0.0079823565,-0.019097742,283.50742,0.34959528,0.35243222,0.35877508,0.38756108,20762162.0,-6034628.0,0.18923783
0,2004-06-01,2004-06-30,275.81445,82052.55,0.00078257354,-0.0030511066,3.776807e-06,0.00087650365,0.0021660128,0.0072432724,-0.021138875,286.66858,0.25866845,0.2944656,0.33313435,0.38645232,24430784.0,-8497998.0,0.6359007
0,2004-06-01,2004-06-30,280.0709,90950.45,0.0018399433,-0.003357462,4.237019e-06,4.587695e-06,0.0017042848,2.5629997e-06,-0.019368652,285.7231,0.32832247,0.34986338,0.3596795,0.39986867,21848938.0,-5898268.5,0.7593508
0,2004-06-01,2004-06-30,270.43994,68658.17,0.0017832973,-0.0018121734,2.5369387e-05,0.004959761,0.0015736861,0.047062814,-0.02194703,280.2981,0.39681685,0.3977216,0.4013999,0.37103593,22084114.0,-7581480.0,0.78078693
0,2004-06-01,2004-06-30,271.60107,69029.29,0.0025825512,-0.0019171857,6.34185e-05,0.0034007132,0.0018294607,0.028303428,-0.020479241,280.02005,0.39778095,0.39991271,0.4065752,0.38374025,21917654.0,-7322344.0,0.9512093
0,2004-06-01,2004-06-30,270.86987,69528.57,0.0013311751,-0.001621909,2.2173384e-05,0.007601803,0.0031927645,0.1010304,-0.020875717,279.59427,0.39859414,0.40119588,0.4014852,0.3851893,21321374.0,-7461045.5,0.67090005
0,2004-06-01,2004-06-30,274.51547,75960.73,0.0023070897,-0.0025760932,0.00023718586,0.0015085224,0.0009815468,0.011503159,-0.014326806,283.8184,0.25737828,0.29683003,0.32863542,0.31253532,22485412.0,-8377023.5,0.83127993
0,2004-06-01,2004-06-30,273.15408,72687.21,0.0019863686,-0.0026849688,0.00011107556,0.0042427327,0.002383738,0.03062516,-0.023121737,281.87015,0.36871594,0.37098965,0.3942298,0.392741,22954700.0,-6719237.5,0.542062
0,2004-06-01,2004-06-30,277.11578,86339.766,0.00033371878,-0.0018033088,7.0450155e-06,6.241053e-05,0.0008019573,0.00012420284,-0.037929628,290.833,0.2749003,0.31098914,0.35238606,0.45467117,26691814.0,-9282236.0,0.7052754
