datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2019-07-03 00:00:00+00:00,13.7,A,14159500,729.0,A,773.0,A,333.0,A,43.0,A,12.0,A
2019-07-04 00:00:00+00:00,14.1,A,14159500,729.0,A,767.0,A,332.0,A,43.0,A,11.5,A
2019-07-05 00:00:00+00:00,14.0,A,14159500,730.0,A,768.0,A,333.0,A,43.0,A,11.6,A
2019-07-06 00:00:00+00:00,14.1,A,14159500,731.0,A,773.0,A,332.0,A,43.0,A,11.8,A
2019-07-07 00:00:00+00:00,14.3,A,14159500,728.0,A,770.0,A,333.0,A,43.0,A,11.6,A
2019-07-08 00:00:00+00:00,14.7,A,14159500,727.0,A,767.0,A,333.0,A,44.0,A,11.4,A
2019-07-09 00:00:00+00:00,14.6,A,14159500,728.0,A,763.0,A,335.0,A,43.0,A,11.2,A
2019-07-10 00:00:00+00:00,14.2,A,14159500,730.0,A,771.0,A,335.0,A,44.0,A,11.6,A
2019-07-11 00:00:00+00:00,14.5,A,14159500,731.0,A,770.0,A,330.0,A,43.0,A,11.4,A
2019-07-12 00:00:00+00:00,15.0,A,14159500,728.0,A,764.0,A,327.0,A,43.0,A,11.0,A
2019-07-13 00:00:00+00:00,14.8,A,14159500,728.0,A,766.0,A,326.0,A,43.0,A,11.1,A
2019-07-14 00:00:00+00:00,15.1,A,14159500,729.0,A,763.0,A,325.0,A,43.0,A,10.8,A
2019-07-15 00:00:00+00:00,14.9,A,14159500,730.0,A,762.0,"A, [4]",325.0,A,42.0,A,10.8,A
2019-07-16 00:00:00+00:00,14.8,A,14159500,728.0,A,765.0,A,325.0,A,42.0,A,10.9,A
2019-07-17 00:00:00+00:00,14.6,A,14159500,728.0,A,763.0,A,323.0,A,42.0,A,10.8,A
2019-07-18 00:00:00+00:00,15.1,A,14159500,729.0,A,757.0,A,324.0,A,42.0,A,10.3,A
2019-07-19 00:00:00+00:00,14.8,A,14159500,729.0,A,757.0,A,323.0,A,43.0,A,10.4,A
2019-07-20 00:00:00+00:00,15.0,A,14159500,728.0,A,755.0,A,323.0,A,43.0,A,10.3,A
2019-07-21 00:00:00+00:00,15.1,A,14159500,727.0,A,754.0,A,323.0,A,42.0,A,10.2,A
