datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd
1998-11-13 00:00:00+00:00,18400.0,A,12396500,89.97,A
1998-11-14 00:00:00+00:00,16400.0,A,12396500,89.24,A
1998-11-15 00:00:00+00:00,16700.0,A,12396500,90.29,A
1998-11-16 00:00:00+00:00,18000.0,A,12396500,91.18,A
1998-11-17 00:00:00+00:00,17600.0,A,12396500,90.39,A
1998-11-18 00:00:00+00:00,20200.0,A,12396500,90.9,A
1998-11-19 00:00:00+00:00,20300.0,A,12396500,90.68,A
1998-11-20 00:00:00+00:00,20300.0,A,12396500,91.01,A
1998-11-21 00:00:00+00:00,19100.0,A,12396500,90.2,A
1998-11-22 00:00:00+00:00,22800.0,A,12396500,89.62,A
1998-11-23 00:00:00+00:00,20900.0,A,12396500,91.24,A
1998-11-24 00:00:00+00:00,17300.0,A,12396500,90.89,A
1998-11-25 00:00:00+00:00,15000.0,A,12396500,89.72,A
1998-11-26 00:00:00+00:00,14300.0,A,12396500,89.38,A
1998-11-27 00:00:00+00:00,14700.0,A,12396500,90.07,A
1998-11-28 00:00:00+00:00,15300.0,A,12396500,89.77,A
1998-11-29 00:00:00+00:00,16700.0,A,12396500,90.01,A
1998-11-30 00:00:00+00:00,17100.0,A,12396500,90.08,A
1998-12-01 00:00:00+00:00,18100.0,A,12396500,90.32,A
1998-12-02 00:00:00+00:00,21800.0,A,12396500,91.14,A
1998-12-03 00:00:00+00:00,25100.0,A,12396500,91.5,A
1998-12-04 00:00:00+00:00,22100.0,A,12396500,91.27,A
1998-12-05 00:00:00+00:00,21300.0,A,12396500,91.17,A
1998-12-06 00:00:00+00:00,18700.0,A,12396500,91.0,A
1998-12-07 00:00:00+00:00,16100.0,A,12396500,89.92,A
1998-12-08 00:00:00+00:00,13800.0,A,12396500,89.15,A
1998-12-09 00:00:00+00:00,12200.0,A,12396500,88.89,A
1998-12-10 00:00:00+00:00,12700.0,A,12396500,89.16,A
1998-12-11 00:00:00+00:00,13300.0,A,12396500,89.35,A
1998-12-12 00:00:00+00:00,16400.0,A,12396500,90.3,A
1998-12-13 00:00:00+00:00,18900.0,A,12396500,90.55,A
1998-12-14 00:00:00+00:00,18400.0,A,12396500,89.71,A
1998-12-15 00:00:00+00:00,14800.0,A,12396500,89.42,A
1998-12-16 00:00:00+00:00,13100.0,A,12396500,89.42,A
1998-12-17 00:00:00+00:00,13600.0,A,12396500,89.87,A
1998-12-18 00:00:00+00:00,15800.0,A,12396500,90.06,A
1998-12-19 00:00:00+00:00,16300.0,A,12396500,90.51,A
1998-12-20 00:00:00+00:00,16200.0,A,12396500,90.06,A
1998-12-21 00:00:00+00:00,15400.0,A,12396500,89.51,A
1998-12-22 00:00:00+00:00,12800.0,A,12396500,87.73,A
1998-12-23 00:00:00+00:00,11400.0,A,12396500,87.48,A
1998-12-24 00:00:00+00:00,8430.0,A,12396500,86.5,A
1998-12-25 00:00:00+00:00,9430.0,A,12396500,88.82,A
1998-12-26 00:00:00+00:00,15400.0,A,12396500,89.94,A
1998-12-27 00:00:00+00:00,18900.0,A,12396500,90.08,A
1998-12-28 00:00:00+00:00,21200.0,A,12396500,91.18,A
1998-12-29 00:00:00+00:00,23900.0,A,12396500,92.18,A
1998-12-30 00:00:00+00:00,20700.0,A,12396500,90.99,A
1998-12-31 00:00:00+00:00,15200.0,A,12396500,89.89,A
1999-01-01 00:00:00+00:00,13200.0,A,12396500,89.81,A
1999-01-02 00:00:00+00:00,12900.0,A,12396500,89.05,A
1999-01-03 00:00:00+00:00,12500.0,A,12396500,89.06,A
1999-01-04 00:00:00+00:00,13100.0,A,12396500,88.82,A
1999-01-05 00:00:00+00:00,12900.0,A,12396500,88.76,A
1999-01-06 00:00:00+00:00,12500.0,A,12396500,88.4,A
1999-01-07 00:00:00+00:00,13600.0,A,12396500,88.85,A
1999-01-08 00:00:00+00:00,14900.0,A,12396500,89.31,A
1999-01-09 00:00:00+00:00,14500.0,A,12396500,88.92,A
1999-01-10 00:00:00+00:00,14700.0,A,12396500,89.45,A
1999-01-11 00:00:00+00:00,15000.0,A,12396500,89.31,A
1999-01-12 00:00:00+00:00,15700.0,A,12396500,89.4,A
1999-01-13 00:00:00+00:00,17100.0,A,12396500,89.16,A
1999-01-14 00:00:00+00:00,18100.0,A,12396500,89.55,A
1999-01-15 00:00:00+00:00,20400.0,A,12396500,90.89,A
1999-01-16 00:00:00+00:00,18700.0,A,12396500,90.0,A
1999-01-17 00:00:00+00:00,17200.0,A,12396500,88.98,A
1999-01-18 00:00:00+00:00,17100.0,A,12396500,89.02,A
1999-01-19 00:00:00+00:00,17800.0,A,12396500,89.59,A
1999-01-20 00:00:00+00:00,20700.0,A,12396500,90.47,A
1999-01-21 00:00:00+00:00,21500.0,A,12396500,90.35,A
1999-01-22 00:00:00+00:00,22300.0,A,12396500,90.4,A
1999-01-23 00:00:00+00:00,21200.0,A,12396500,91.18,A
1999-01-24 00:00:00+00:00,19800.0,A,12396500,90.75,A
1999-01-25 00:00:00+00:00,19000.0,A,12396500,89.9,A
1999-01-26 00:00:00+00:00,17700.0,A,12396500,89.7,A
1999-01-27 00:00:00+00:00,17600.0,A,12396500,89.73,A
1999-01-28 00:00:00+00:00,18900.0,A,12396500,90.15,A
1999-01-29 00:00:00+00:00,19100.0,A,12396500,90.42,A
1999-01-30 00:00:00+00:00,19500.0,A,12396500,90.65,A
1999-01-31 00:00:00+00:00,19100.0,A,12396500,90.42,A
1999-02-01 00:00:00+00:00,18500.0,A,12396500,89.96,A
1999-02-02 00:00:00+00:00,17200.0,A,12396500,89.24,A
1999-02-03 00:00:00+00:00,16700.0,A,12396500,89.06,A
1999-02-04 00:00:00+00:00,16600.0,A,12396500,89.59,A
1999-02-05 00:00:00+00:00,15300.0,A,12396500,89.65,A
1999-02-06 00:00:00+00:00,15200.0,A,12396500,89.14,A
1999-02-07 00:00:00+00:00,15900.0,A,12396500,89.62,A
1999-02-08 00:00:00+00:00,17100.0,A,12396500,89.58,A
1999-02-09 00:00:00+00:00,16700.0,A,12396500,89.12,A
1999-02-10 00:00:00+00:00,17100.0,A,12396500,89.98,A
1999-02-11 00:00:00+00:00,17200.0,A,12396500,89.86,A
1999-02-12 00:00:00+00:00,16900.0,A,12396500,89.19,A
1999-02-13 00:00:00+00:00,16500.0,A,12396500,89.71,A
1999-02-14 00:00:00+00:00,15300.0,A,12396500,89.93,A
1999-02-15 00:00:00+00:00,15100.0,A,12396500,89.63,A
1999-02-16 00:00:00+00:00,15000.0,A,12396500,89.67,A
1999-02-17 00:00:00+00:00,15100.0,A,12396500,89.35,A
1999-02-18 00:00:00+00:00,14900.0,A,12396500,89.61,A
1999-02-19 00:00:00+00:00,15100.0,A,12396500,89.86,A
1999-02-20 00:00:00+00:00,14600.0,A,12396500,89.32,A
1999-02-21 00:00:00+00:00,15100.0,A,12396500,89.59,A
1999-02-22 00:00:00+00:00,15200.0,A,12396500,88.84,A
1999-02-23 00:00:00+00:00,14400.0,A,12396500,88.96,A
1999-02-24 00:00:00+00:00,14400.0,A,12396500,89.11,A
1999-02-25 00:00:00+00:00,17700.0,A,12396500,90.42,A
1999-02-26 00:00:00+00:00,20600.0,A,12396500,90.08,A
1999-02-27 00:00:00+00:00,20600.0,A,12396500,89.43,A
1999-02-28 00:00:00+00:00,20000.0,A,12396500,90.56,A
1999-03-01 00:00:00+00:00,19200.0,A,12396500,90.92,A
1999-03-02 00:00:00+00:00,18200.0,A,12396500,89.81,A
1999-03-03 00:00:00+00:00,18400.0,A,12396500,90.5,A
1999-03-04 00:00:00+00:00,18000.0,A,12396500,90.21,A
1999-03-05 00:00:00+00:00,20300.0,A,12396500,90.8,A
1999-03-06 00:00:00+00:00,21000.0,A,12396500,90.97,A
1999-03-07 00:00:00+00:00,20100.0,A,12396500,90.76,A
1999-03-08 00:00:00+00:00,19200.0,A,12396500,90.07,A
1999-03-09 00:00:00+00:00,18500.0,A,12396500,90.11,A
1999-03-10 00:00:00+00:00,17200.0,A,12396500,89.36,A
1999-03-11 00:00:00+00:00,17300.0,A,12396500,89.41,A
1999-03-12 00:00:00+00:00,17200.0,A,12396500,89.34,A
1999-03-13 00:00:00+00:00,16500.0,A,12396500,89.53,A
1999-03-14 00:00:00+00:00,17900.0,A,12396500,89.99,A
1999-03-15 00:00:00+00:00,18600.0,A,12396500,90.25,A
1999-03-16 00:00:00+00:00,18800.0,A,12396500,89.84,A
1999-03-17 00:00:00+00:00,18800.0,A,12396500,89.92,A
1999-03-18 00:00:00+00:00,19000.0,A,12396500,89.83,A
1999-03-19 00:00:00+00:00,19100.0,A,12396500,88.99,A
1999-03-20 00:00:00+00:00,18700.0,A,12396500,89.03,A
1999-03-21 00:00:00+00:00,19700.0,A,12396500,90.02,A
1999-03-22 00:00:00+00:00,22300.0,A,12396500,90.64,A
1999-03-23 00:00:00+00:00,26300.0,A,12396500,92.56,A
1999-03-24 00:00:00+00:00,27300.0,A,12396500,92.76,A
1999-03-25 00:00:00+00:00,28700.0,A,12396500,93.01,A
1999-03-26 00:00:00+00:00,31500.0,A,12396500,92.57,A
1999-03-27 00:00:00+00:00,31800.0,A,12396500,92.62,A
1999-03-28 00:00:00+00:00,31800.0,A,12396500,92.59,A
1999-03-29 00:00:00+00:00,31900.0,A,12396500,92.99,A
1999-03-30 00:00:00+00:00,31800.0,A,12396500,93.35,A
1999-03-31 00:00:00+00:00,31300.0,A,12396500,92.86,A
1999-04-01 00:00:00+00:00,31500.0,A,12396500,92.66,A
1999-04-02 00:00:00+00:00,31900.0,A,12396500,92.87,A
1999-04-03 00:00:00+00:00,32100.0,A,12396500,92.23,A
1999-04-04 00:00:00+00:00,30500.0,A,12396500,92.22,A
1999-04-05 00:00:00+00:00,26600.0,A,12396500,91.64,A
1999-04-06 00:00:00+00:00,25100.0,A,12396500,91.63,A
1999-04-07 00:00:00+00:00,22500.0,A,12396500,91.31,A
1999-04-08 00:00:00+00:00,21000.0,A,12396500,90.66,A
1999-04-09 00:00:00+00:00,22900.0,A,12396500,90.6,A
1999-04-10 00:00:00+00:00,25200.0,A,12396500,91.53,A
1999-04-11 00:00:00+00:00,21000.0,A,12396500,90.49,A
1999-04-12 00:00:00+00:00,19900.0,A,12396500,89.77,A
1999-04-13 00:00:00+00:00,22100.0,A,12396500,89.3,A
1999-04-14 00:00:00+00:00,25500.0,A,12396500,91.59,A
1999-04-15 00:00:00+00:00,26800.0,A,12396500,92.59,A
1999-04-16 00:00:00+00:00,27100.0,A,12396500,91.98,A
1999-04-17 00:00:00+00:00,24000.0,A,12396500,91.29,A
1999-04-18 00:00:00+00:00,22800.0,A,12396500,91.2,A
1999-04-19 00:00:00+00:00,23200.0,A,12396500,91.15,A
1999-04-20 00:00:00+00:00,25000.0,A,12396500,90.98,A
1999-04-21 00:00:00+00:00,29300.0,A,12396500,92.65,A
1999-04-22 00:00:00+00:00,35200.0,A,12396500,93.58,A
1999-04-23 00:00:00+00:00,38100.0,A,12396500,94.13,A
1999-04-24 00:00:00+00:00,41600.0,A,12396500,95.26,A
1999-04-25 00:00:00+00:00,52200.0,A,12396500,98.71,A
1999-04-26 00:00:00+00:00,53100.0,A,12396500,99.12,A
1999-04-27 00:00:00+00:00,42400.0,A,12396500,96.38,A
1999-04-28 00:00:00+00:00,41600.0,A,12396500,96.42,A
1999-04-29 00:00:00+00:00,45300.0,A,12396500,97.06,A
1999-04-30 00:00:00+00:00,46400.0,A,12396500,97.26,A
1999-05-01 00:00:00+00:00,48300.0,A,12396500,97.9,A
1999-05-02 00:00:00+00:00,46200.0,A,12396500,97.01,A
1999-05-03 00:00:00+00:00,44300.0,A,12396500,95.94,A
1999-05-04 00:00:00+00:00,43700.0,A,12396500,95.49,A
1999-05-05 00:00:00+00:00,43900.0,A,12396500,95.67,A
1999-05-06 00:00:00+00:00,43700.0,A,12396500,96.13,A
1999-05-07 00:00:00+00:00,39200.0,A,12396500,95.04,A
1999-05-08 00:00:00+00:00,38800.0,A,12396500,93.8,A
1999-05-09 00:00:00+00:00,39400.0,A,12396500,94.16,A
1999-05-10 00:00:00+00:00,39200.0,A,12396500,94.39,A
1999-05-11 00:00:00+00:00,37000.0,A,12396500,93.71,A
1999-05-12 00:00:00+00:00,35000.0,A,12396500,92.45,A
1999-05-13 00:00:00+00:00,34600.0,A,12396500,92.42,A
1999-05-14 00:00:00+00:00,33200.0,A,12396500,92.03,A
1999-05-15 00:00:00+00:00,30300.0,A,12396500,90.54,A
1999-05-16 00:00:00+00:00,32100.0,A,12396500,92.36,A
1999-05-17 00:00:00+00:00,29900.0,A,12396500,91.4,A
1999-05-18 00:00:00+00:00,29000.0,A,12396500,90.51,A
1999-05-19 00:00:00+00:00,30100.0,A,12396500,92.16,A
1999-05-20 00:00:00+00:00,31000.0,A,12396500,92.38,A
1999-05-21 00:00:00+00:00,30800.0,A,12396500,92.5,A
1999-05-22 00:00:00+00:00,32200.0,A,12396500,92.73,A
1999-05-23 00:00:00+00:00,35800.0,A,12396500,94.22,A
1999-05-24 00:00:00+00:00,41400.0,A,12396500,95.62,A
1999-05-25 00:00:00+00:00,49300.0,A,12396500,98.38,A
1999-05-26 00:00:00+00:00,55200.0,A,12396500,99.78,A
1999-05-27 00:00:00+00:00,66100.0,A,12396500,101.72,A
1999-05-28 00:00:00+00:00,72600.0,A,12396500,103.0,A
1999-05-29 00:00:00+00:00,74600.0,A,12396500,103.04,A
1999-05-30 00:00:00+00:00,75500.0,A,12396500,103.81,A
1999-05-31 00:00:00+00:00,74600.0,A,12396500,103.93,A
1999-06-01 00:00:00+00:00,74300.0,A,12396500,103.94,A
1999-06-02 00:00:00+00:00,73500.0,A,12396500,103.67,A
1999-06-03 00:00:00+00:00,71500.0,A,12396500,102.46,A
1999-06-04 00:00:00+00:00,72100.0,A,12396500,102.59,A
1999-06-05 00:00:00+00:00,73600.0,A,12396500,103.02,A
1999-06-06 00:00:00+00:00,74800.0,A,12396500,103.37,A
1999-06-07 00:00:00+00:00,74200.0,A,12396500,103.41,A
1999-06-08 00:00:00+00:00,65900.0,A,12396500,101.48,A
1999-06-09 00:00:00+00:00,65400.0,A,12396500,101.14,A
1999-06-10 00:00:00+00:00,66500.0,A,12396500,101.62,A
1999-06-11 00:00:00+00:00,66400.0,A,12396500,101.57,A
1999-06-12 00:00:00+00:00,66300.0,A,12396500,101.51,A
1999-06-13 00:00:00+00:00,66100.0,A,12396500,101.76,A
1999-06-14 00:00:00+00:00,65800.0,A,12396500,101.7,A
1999-06-15 00:00:00+00:00,60600.0,A,12396500,100.49,A
1999-06-16 00:00:00+00:00,58300.0,A,12396500,99.85,A
1999-06-17 00:00:00+00:00,57300.0,A,12396500,99.55,A
1999-06-18 00:00:00+00:00,57900.0,A,12396500,99.55,A
1999-06-19 00:00:00+00:00,58500.0,A,12396500,99.49,A
1999-06-20 00:00:00+00:00,62800.0,A,12396500,100.81,A
1999-06-21 00:00:00+00:00,66000.0,A,12396500,101.22,A
1999-06-22 00:00:00+00:00,75800.0,A,12396500,103.79,A
1999-06-23 00:00:00+00:00,68300.0,A,12396500,102.39,A
1999-06-24 00:00:00+00:00,64700.0,A,12396500,101.83,A
1999-06-25 00:00:00+00:00,64700.0,A,12396500,101.23,A
1999-06-26 00:00:00+00:00,64000.0,A,12396500,100.68,A
1999-06-27 00:00:00+00:00,64700.0,A,12396500,101.27,A
1999-06-28 00:00:00+00:00,70000.0,A,12396500,102.23,A
1999-06-29 00:00:00+00:00,73000.0,A,12396500,102.86,A
1999-06-30 00:00:00+00:00,72300.0,A,12396500,102.83,A
1999-07-01 00:00:00+00:00,63500.0,A,12396500,101.38,A
1999-07-02 00:00:00+00:00,58300.0,A,12396500,99.92,A
1999-07-03 00:00:00+00:00,54500.0,A,12396500,98.85,A
1999-07-04 00:00:00+00:00,54500.0,A,12396500,98.8,A
1999-07-05 00:00:00+00:00,57200.0,A,12396500,99.61,A
1999-07-06 00:00:00+00:00,54300.0,A,12396500,99.01,A
1999-07-07 00:00:00+00:00,46800.0,A,12396500,97.94,A
1999-07-08 00:00:00+00:00,39000.0,A,12396500,96.0,A
1999-07-09 00:00:00+00:00,36600.0,A,12396500,94.57,A
1999-07-10 00:00:00+00:00,34500.0,A,12396500,93.91,A
1999-07-11 00:00:00+00:00,33800.0,A,12396500,94.12,A
1999-07-12 00:00:00+00:00,35100.0,A,12396500,94.76,A
1999-07-13 00:00:00+00:00,35400.0,A,12396500,94.02,A
1999-07-14 00:00:00+00:00,34800.0,A,12396500,94.24,A
1999-07-15 00:00:00+00:00,35300.0,A,12396500,94.29,A
1999-07-16 00:00:00+00:00,34800.0,A,12396500,94.13,A
1999-07-17 00:00:00+00:00,32700.0,A,12396500,93.64,A
1999-07-18 00:00:00+00:00,32200.0,A,12396500,94.31,A
1999-07-19 00:00:00+00:00,33400.0,A,12396500,93.91,A
1999-07-20 00:00:00+00:00,35100.0,A,12396500,93.93,A
1999-07-21 00:00:00+00:00,35000.0,A,12396500,94.43,A
