year,month,mjoPENTAD,mjo20E,mjo70E,mjo80E,mjo100E,mjo120E,mjo140E,mjo160E,mjo120W,mjo40W,mjo10W,year,month,day,ninoNINO1+2,ninoANOM,ninoNINO3,ninoANOM.1,ninoNINO4,ninoANOM.2,ninoNINO3.4,ninoANOM.3,oniSEAS,oniTOTAL,oniANOM,pdo,pna,soi_x,soi_y
2000,1,20000108.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000,1,8.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JJA,26.65,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000108.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000,1,8.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JAS,26.4,-0.51,-2.2,-0.82,1.1,0.7
2000,1,20000108.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000,1,8.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,ASO,26.2,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000108.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000,1,8.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,SON,26.05,-0.63,-2.2,-0.82,1.1,0.7
2000,1,20000108.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000,1,8.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,OND,25.88,-0.75,-2.2,-0.82,1.1,0.7
2000,1,20000108.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000,1,8.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,NDJ,25.81,-0.74,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,DJF,24.96,-1.66,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JFM,25.44,-1.41,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,FMA,26.17,-1.07,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,MAM,26.78,-0.81,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,AMJ,27.0,-0.71,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,MJJ,26.88,-0.64,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JJA,26.65,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JAS,26.4,-0.51,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,ASO,26.2,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,SON,26.05,-0.63,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,OND,25.88,-0.75,-2.2,-0.82,1.1,0.7
2000,1,20000113.0,1.15,0.90,0.10,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000,1,13.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,NDJ,25.81,-0.74,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,DJF,24.96,-1.66,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JFM,25.44,-1.41,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,FMA,26.17,-1.07,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,MAM,26.78,-0.81,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,AMJ,27.0,-0.71,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,MJJ,26.88,-0.64,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JJA,26.65,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JAS,26.4,-0.51,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,ASO,26.2,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,SON,26.05,-0.63,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,OND,25.88,-0.75,-2.2,-0.82,1.1,0.7
2000,1,20000118.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000,1,18.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,NDJ,25.81,-0.74,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,DJF,24.96,-1.66,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JFM,25.44,-1.41,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,FMA,26.17,-1.07,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,MAM,26.78,-0.81,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,AMJ,27.0,-0.71,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,MJJ,26.88,-0.64,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JJA,26.65,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JAS,26.4,-0.51,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,ASO,26.2,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,SON,26.05,-0.63,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,OND,25.88,-0.75,-2.2,-0.82,1.1,0.7
2000,1,20000123.0,-0.13,-0.48,-0.71,-0.46,-0.30,0.05,0.37,0.63,0.61,0.25,2000,1,23.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,NDJ,25.81,-0.74,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,DJF,24.96,-1.66,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JFM,25.44,-1.41,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,FMA,26.17,-1.07,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,MAM,26.78,-0.81,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,AMJ,27.0,-0.71,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,MJJ,26.88,-0.64,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JJA,26.65,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,JAS,26.4,-0.51,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,ASO,26.2,-0.55,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,SON,26.05,-0.63,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,OND,25.88,-0.75,-2.2,-0.82,1.1,0.7
2000,1,20000128.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000,1,28.0,23.93,-0.59,24.0,-1.67,27.02,-1.2,24.8,-1.77,NDJ,25.81,-0.74,-2.2,-0.82,1.1,0.7
2000,2,20000202.0,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000,2,2.0,25.71,-0.39,25.38,-1.0,26.69,-1.41,25.21,-1.52,,,,-1.28,1.12,2.7,1.7
2000,2,20000207.0,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000,2,7.0,25.71,-0.39,25.38,-1.0,26.69,-1.41,25.21,-1.52,,,,-1.28,1.12,2.7,1.7
2000,2,20000212.0,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000,2,12.0,25.71,-0.39,25.38,-1.0,26.69,-1.41,25.21,-1.52,,,,-1.28,1.12,2.7,1.7
2000,2,20000217.0,0.58,-0.43,-1.50,-1.61,-1.50,-0.81,0.04,1.05,1.72,1.36,2000,2,17.0,25.71,-0.39,25.38,-1.0,26.69,-1.41,25.21,-1.52,,,,-1.28,1.12,2.7,1.7
2000,2,20000222.0,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000,2,22.0,25.71,-0.39,25.38,-1.0,26.69,-1.41,25.21,-1.52,,,,-1.28,1.12,2.7,1.7
2000,2,20000227.0,1.27,0.75,-0.30,-1.20,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000,2,27.0,25.71,-0.39,25.38,-1.0,26.69,-1.41,25.21,-1.52,,,,-1.28,1.12,2.7,1.7
2000,3,20000304.0,1.21,1.02,0.27,-0.71,-1.10,-1.27,-1.15,-0.66,0.32,1.02,2000,3,4.0,25.88,-0.72,26.56,-0.61,26.73,-1.49,26.11,-1.13,,,,-0.66,1.28,2.2,1.3
2000,3,20000309.0,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.90,-0.19,2000,3,9.0,25.88,-0.72,26.56,-0.61,26.73,-1.49,26.11,-1.13,,,,-0.66,1.28,2.2,1.3
2000,3,20000314.0,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000,3,14.0,25.88,-0.72,26.56,-0.61,26.73,-1.49,26.11,-1.13,,,,-0.66,1.28,2.2,1.3
2000,3,20000319.0,0.40,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.30,0.03,0.31,2000,3,19.0,25.88,-0.72,26.56,-0.61,26.73,-1.49,26.11,-1.13,,,,-0.66,1.28,2.2,1.3
2000,3,20000324.0,-0.52,-0.71,-0.57,-0.07,-0.04,0.37,0.62,0.69,0.37,-0.16,2000,3,24.0,25.88,-0.72,26.56,-0.61,26.73,-1.49,26.11,-1.13,,,,-0.66,1.28,2.2,1.3
2000,3,20000329.0,-0.14,-0.44,-0.57,-0.33,-0.38,-0.00,0.32,0.56,0.54,0.20,2000,3,29.0,25.88,-0.72,26.56,-0.61,26.73,-1.49,26.11,-1.13,,,,-0.66,1.28,2.2,1.3
2000,4,20000403.0,0.46,0.01,-0.57,-0.79,-0.83,-0.58,-0.21,0.28,0.75,0.75,2000,4,3.0,25.94,0.21,27.38,-0.19,27.29,-1.22,26.91,-0.9,,,,-0.63,-0.35,2.0,1.2
2000,4,20000408.0,0.05,0.37,0.60,0.40,0.15,-0.06,-0.28,-0.50,-0.52,-0.26,2000,4,8.0,25.94,0.21,27.38,-0.19,27.29,-1.22,26.91,-0.9,,,,-0.63,-0.35,2.0,1.2
2000,4,20000413.0,0.03,-0.21,-0.39,-0.31,-0.38,-0.14,0.10,0.31,0.41,0.25,2000,4,13.0,25.94,0.21,27.38,-0.19,27.29,-1.22,26.91,-0.9,,,,-0.63,-0.35,2.0,1.2
2000,4,20000418.0,0.80,0.92,0.58,-0.14,-0.33,-0.76,-0.95,-0.88,-0.28,0.42,2000,4,18.0,25.94,0.21,27.38,-0.19,27.29,-1.22,26.91,-0.9,,,,-0.63,-0.35,2.0,1.2
2000,4,20000423.0,0.64,0.84,0.67,0.06,-0.23,-0.59,-0.78,-0.78,-0.34,0.25,2000,4,23.0,25.94,0.21,27.38,-0.19,27.29,-1.22,26.91,-0.9,,,,-0.63,-0.35,2.0,1.2
2000,4,20000428.0,0.22,0.49,0.57,0.27,0.17,-0.15,-0.42,-0.61,-0.50,-0.12,2000,4,28.0,25.94,0.21,27.38,-0.19,27.29,-1.22,26.91,-0.9,,,,-0.63,-0.35,2.0,1.2
2000,5,20000503.0,-0.22,0.39,0.97,0.93,0.80,0.35,-0.17,-0.76,-1.06,-0.74,2000,5,3.0,23.97,-0.64,26.66,-0.56,27.65,-1.14,26.91,-0.97,,,,-0.81,-0.28,0.6,0.4
2000,5,20000508.0,-0.63,-0.23,0.43,0.84,0.81,0.69,0.40,-0.12,-0.68,-0.82,2000,5,8.0,23.97,-0.64,26.66,-0.56,27.65,-1.14,26.91,-0.97,,,,-0.81,-0.28,0.6,0.4
2000,5,20000513.0,0.02,0.47,0.79,0.61,0.52,0.11,-0.30,-0.69,-0.78,-0.41,2000,5,13.0,23.97,-0.64,26.66,-0.56,27.65,-1.14,26.91,-0.97,,,,-0.81,-0.28,0.6,0.4
2000,5,20000518.0,-0.24,0.21,0.74,0.77,0.45,0.26,-0.04,-0.46,-0.73,-0.58,2000,5,18.0,23.97,-0.64,26.66,-0.56,27.65,-1.14,26.91,-0.97,,,,-0.81,-0.28,0.6,0.4
2000,5,20000523.0,0.09,-0.18,-0.46,-0.43,-0.25,-0.13,0.06,0.27,0.40,0.30,2000,5,23.0,23.97,-0.64,26.66,-0.56,27.65,-1.14,26.91,-0.97,,,,-0.81,-0.28,0.6,0.4
2000,5,20000528.0,0.89,0.67,0.02,-0.68,-0.83,-0.94,-0.80,-0.38,0.36,0.83,2000,5,28.0,23.97,-0.64,26.66,-0.56,27.65,-1.14,26.91,-0.97,,,,-0.81,-0.28,0.6,0.4
2000,6,20000602.0,0.54,-0.23,-1.10,-1.28,-1.25,-0.74,-0.09,0.71,1.31,1.11,2000,6,2.0,22.69,-0.49,25.91,-0.73,28.3,-0.55,27.01,-0.7,,,,-0.64,-1.22,-0.3,-0.2
2000,6,20000607.0,0.61,0.05,-0.71,-1.04,-0.95,-0.71,-0.29,0.31,0.91,0.93,2000,6,7.0,22.69,-0.49,25.91,-0.73,28.3,-0.55,27.01,-0.7,,,,-0.64,-1.22,-0.3,-0.2
2000,6,20000612.0,0.02,0.15,0.24,0.16,0.08,-0.01,-0.12,-0.22,-0.22,-0.11,2000,6,12.0,22.69,-0.49,25.91,-0.73,28.3,-0.55,27.01,-0.7,,,,-0.64,-1.22,-0.3,-0.2
2000,6,20000617.0,-0.75,-0.99,-0.75,-0.03,0.04,0.61,0.94,0.98,0.47,-0.27,2000,6,17.0,22.69,-0.49,25.91,-0.73,28.3,-0.55,27.01,-0.7,,,,-0.64,-1.22,-0.3,-0.2
2000,6,20000622.0,0.87,0.18,-0.85,-1.34,-1.18,-0.96,-0.48,0.28,1.10,1.23,2000,6,22.0,22.69,-0.49,25.91,-0.73,28.3,-0.55,27.01,-0.7,,,,-0.64,-1.22,-0.3,-0.2
2000,6,20000627.0,1.47,1.27,0.29,-0.91,-1.04,-1.44,-1.42,-0.90,0.26,1.18,2000,6,27.0,22.69,-0.49,25.91,-0.73,28.3,-0.55,27.01,-0.7,,,,-0.64,-1.22,-0.3,-0.2
2000,7,20000702.0,1.12,0.85,0.05,-0.81,-1.00,-1.16,-1.02,-0.52,0.41,1.02,2000,7,2.0,20.78,-1.05,25.07,-0.8,28.21,-0.57,26.57,-0.73,,,,-1.51,-2.28,-0.3,-0.2
2000,7,20000707.0,1.72,2.04,1.34,-0.23,-0.53,-1.54,-2.04,-1.93,-0.69,0.84,2000,7,7.0,20.78,-1.05,25.07,-0.8,28.21,-0.57,26.57,-0.73,,,,-1.51,-2.28,-0.3,-0.2
2000,7,20000712.0,0.25,1.14,1.67,1.12,0.82,-0.05,-0.85,-1.53,-1.53,-0.67,2000,7,12.0,20.78,-1.05,25.07,-0.8,28.21,-0.57,26.57,-0.73,,,,-1.51,-2.28,-0.3,-0.2
2000,7,20000717.0,-0.50,-0.16,0.34,0.65,0.71,0.55,0.27,-0.16,-0.61,-0.68,2000,7,17.0,20.78,-1.05,25.07,-0.8,28.21,-0.57,26.57,-0.73,,,,-1.51,-2.28,-0.3,-0.2
2000,7,20000722.0,-0.27,-0.15,0.04,0.23,0.40,0.34,0.21,0.02,-0.22,-0.31,2000,7,22.0,20.78,-1.05,25.07,-0.8,28.21,-0.57,26.57,-0.73,,,,-1.51,-2.28,-0.3,-0.2
2000,7,20000727.0,-0.61,-1.14,-1.23,-0.55,-0.28,0.44,0.98,1.28,0.94,0.09,2000,7,27.0,20.78,-1.05,25.07,-0.8,28.21,-0.57,26.57,-0.73,,,,-1.51,-2.28,-0.3,-0.2
2000,8,20000801.0,-0.74,-1.51,-1.72,-0.82,-0.47,0.52,1.29,1.77,1.37,0.24,2000,8,1.0,19.85,-1.01,24.64,-0.58,28.14,-0.55,26.39,-0.51,,,,-1.68,-0.48,1.2,0.7
2000,8,20000806.0,0.23,-0.48,-1.15,-1.09,-0.91,-0.36,0.24,0.89,1.22,0.83,2000,8,6.0,19.85,-1.01,24.64,-0.58,28.14,-0.55,26.39,-0.51,,,,-1.68,-0.48,1.2,0.7
2000,8,20000811.0,0.96,0.15,-0.98,-1.51,-1.43,-1.07,-0.45,0.45,1.35,1.42,2000,8,11.0,19.85,-1.01,24.64,-0.58,28.14,-0.55,26.39,-0.51,,,,-1.68,-0.48,1.2,0.7
2000,8,20000816.0,2.04,1.73,0.37,-1.26,-1.41,-1.98,-1.95,-1.23,0.39,1.66,2000,8,16.0,19.85,-1.01,24.64,-0.58,28.14,-0.55,26.39,-0.51,,,,-1.68,-0.48,1.2,0.7
2000,8,20000821.0,1.85,2.01,1.13,-0.50,-0.81,-1.69,-2.05,-1.76,-0.39,1.09,2000,8,21.0,19.85,-1.01,24.64,-0.58,28.14,-0.55,26.39,-0.51,,,,-1.68,-0.48,1.2,0.7
2000,8,20000826.0,0.50,1.82,2.57,1.66,1.19,-0.16,-1.38,-2.38,-2.30,-0.93,2000,8,26.0,19.85,-1.01,24.64,-0.58,28.14,-0.55,26.39,-0.51,,,,-1.68,-0.48,1.2,0.7
2000,8,20000831.0,-0.44,0.42,1.33,1.38,1.16,0.59,-0.11,-0.94,-1.46,-1.12,2000,8,31.0,19.85,-1.01,24.64,-0.58,28.14,-0.55,26.39,-0.51,,,,-1.68,-0.48,1.2,0.7
2000,9,20000905.0,-1.26,-1.03,-0.15,0.83,0.89,1.20,1.15,0.66,-0.33,-1.07,2000,9,5.0,20.01,-0.57,24.55,-0.46,28.34,-0.33,26.24,-0.52,,,,-1.45,-1.4,1.4,0.9
2000,9,20000910.0,-0.49,-0.66,-0.54,-0.05,0.16,0.43,0.59,0.60,0.27,-0.18,2000,9,10.0,20.01,-0.57,24.55,-0.46,28.34,-0.33,26.24,-0.52,,,,-1.45,-1.4,1.4,0.9
2000,9,20000915.0,-0.01,-0.37,-0.67,-0.53,-0.35,-0.04,0.26,0.55,0.62,0.33,2000,9,15.0,20.01,-0.57,24.55,-0.46,28.34,-0.33,26.24,-0.52,,,,-1.45,-1.4,1.4,0.9
2000,9,20000920.0,0.15,-0.57,-1.22,-1.10,-0.91,-0.30,0.33,0.99,1.26,0.80,2000,9,20.0,20.01,-0.57,24.55,-0.46,28.34,-0.33,26.24,-0.52,,,,-1.45,-1.4,1.4,0.9
2000,9,20000925.0,0.11,-0.46,-0.99,-0.88,-0.59,-0.17,0.28,0.77,0.96,0.60,2000,9,25.0,20.01,-0.57,24.55,-0.46,28.34,-0.33,26.24,-0.52,,,,-1.45,-1.4,1.4,0.9
2000,9,20000930.0,0.74,-0.16,-1.26,-1.58,-1.43,-0.89,-0.16,0.80,1.55,1.37,2000,9,30.0,20.01,-0.57,24.55,-0.46,28.34,-0.33,26.24,-0.52,,,,-1.45,-1.4,1.4,0.9
2000,10,20001005.0,1.74,1.08,-0.40,-1.64,-1.63,-1.77,-1.41,-0.46,1.01,1.79,2000,10,5.0,20.38,-0.5,24.51,-0.57,28.02,-0.66,26.06,-0.71,,,,-1.61,0.25,1.8,1.1
2000,10,20001010.0,0.93,1.54,1.47,0.43,0.14,-0.76,-1.40,-1.68,-1.10,0.05,2000,10,10.0,20.38,-0.5,24.51,-0.57,28.02,-0.66,26.06,-0.71,,,,-1.61,0.25,1.8,1.1
2000,10,20001015.0,0.96,1.05,0.59,-0.26,-0.44,-0.90,-1.09,-0.95,-0.23,0.56,2000,10,15.0,20.38,-0.5,24.51,-0.57,28.02,-0.66,26.06,-0.71,,,,-1.61,0.25,1.8,1.1
2000,10,20001020.0,1.35,1.21,0.34,-0.78,-0.95,-1.34,-1.35,-0.89,0.18,1.06,2000,10,20.0,20.38,-0.5,24.51,-0.57,28.02,-0.66,26.06,-0.71,,,,-1.61,0.25,1.8,1.1
2000,10,20001025.0,0.44,0.81,0.84,0.33,0.17,-0.35,-0.74,-0.96,-0.69,-0.06,2000,10,25.0,20.38,-0.5,24.51,-0.57,28.02,-0.66,26.06,-0.71,,,,-1.61,0.25,1.8,1.1
