datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2023-03-30 00:00:00+00:00,4.8,P,14159500,726.0,P,770.0,P,797.0,P,43.0,A,12.9,P,5.8,P,2.09,P,0.45,P
2023-03-31 00:00:00+00:00,4.9,P,14159500,729.0,P,771.0,P,774.0,P,43.0,A,12.9,P,5.7,P,1.87,P,0.43,P
2023-04-01 00:00:00+00:00,4.9,P,14159500,729.0,P,771.0,P,780.0,P,42.0,A,12.8,P,5.9,P,1.75,P,0.41,P
2023-04-02 00:00:00+00:00,4.9,P,14159500,728.0,P,770.0,P,788.0,P,42.0,A,12.8,P,5.8,P,1.75,P,0.41,P
2023-04-03 00:00:00+00:00,4.9,P,14159500,730.0,P,771.0,P,785.0,P,43.0,A,12.9,P,5.7,P,1.67,P,0.42,P
2023-04-04 00:00:00+00:00,5.0,P,14159500,732.0,P,766.0,P,753.0,P,43.0,A,12.8,P,5.6,P,1.61,P,0.43,P
2023-04-05 00:00:00+00:00,4.9,P,14159500,732.0,P,765.0,P,714.0,P,43.0,A,12.7,P,5.7,P,1.59,P,0.43,P
2023-04-06 00:00:00+00:00,5.2,P,14159500,726.0,P,763.0,P,711.0,P,42.0,A,12.6,P,5.9,P,1.6,P,0.42,P
2023-04-07 00:00:00+00:00,5.2,P,14159500,726.0,P,770.0,P,956.0,P,41.0,A,12.7,P,5.9,P,1.55,P,0.43,P
2023-04-08 00:00:00+00:00,5.2,P,14159500,730.0,P,776.0,P,997.0,P,41.0,A,12.8,P,5.9,P,1.5,P,0.43,P
2023-04-09 00:00:00+00:00,5.4,P,14159500,732.0,P,785.0,P,1160.0,P,42.0,A,12.9,P,5.9,P,1.63,P,0.43,P
2023-04-10 00:00:00+00:00,5.5,P,14159500,728.0,P,797.0,P,1440.0,P,41.0,A,13.0,P,6.4,P,1.6,P,0.42,P
2023-04-11 00:00:00+00:00,5.4,P,14159500,730.0,P,801.0,P,1530.0,P,41.0,A,13.1,P,6.6,P,1.51,P,0.44,P
2023-04-12 00:00:00+00:00,5.5,P,14159500,730.0,P,801.0,P,1490.0,P,40.0,A,13.1,P,7.4,P,1.59,P,0.43,P
2023-04-13 00:00:00+00:00,5.6,P,14159500,728.0,P,800.0,P,1450.0,P,40.0,A,13.0,P,7.8,P,1.56,P,0.43,P
2023-04-14 00:00:00+00:00,5.8,P,14159500,728.0,P,797.0,P,1350.0,P,39.0,A,12.9,P,8.1,P,1.67,P,0.44,P
2023-04-15 00:00:00+00:00,5.8,P,14159500,730.0,P,798.0,P,1380.0,P,39.0,A,12.9,P,8.0,P,1.57,P,0.42,P
2023-04-16 00:00:00+00:00,5.8,P,14159500,729.0,P,796.0,P,1380.0,P,38.0,A,12.9,P,8.1,P,1.85,P,0.47,P
2023-04-17 00:00:00+00:00,6.0,P,14159500,724.0,P,794.0,P,1380.0,P,37.0,A,12.8,P,8.1,P,2.27,P,0.47,P
2023-04-18 00:00:00+00:00,6.3,P,14159500,727.0,P,795.0,P,1370.0,P,38.0,A,12.8,P,7.5,P,2.17,P,0.47,P
2023-04-19 00:00:00+00:00,6.1,P,14159500,733.0,P,798.0,P,1360.0,P,38.0,A,12.9,P,7.5,P,2.09,P,0.47,P
2023-04-20 00:00:00+00:00,5.8,P,14159500,737.0,P,799.0,P,1340.0,P,38.0,A,13.0,P,7.8,P,2.07,P,0.45,P
2023-04-21 00:00:00+00:00,5.4,P,14159500,738.0,P,799.0,P,1340.0,P,38.0,A,13.0,P,8.7,P,1.34,P,0.44,P
2023-04-22 00:00:00+00:00,6.2,P,14159500,731.0,P,799.0,P,1360.0,P,37.0,A,12.8,P,7.6,P,1.42,P,0.42,P
2023-04-23 00:00:00+00:00,6.5,P,14159500,727.0,P,799.0,P,1380.0,P,37.0,A,12.7,P,7.4,P,1.62,P,0.42,P
2023-04-24 00:00:00+00:00,6.6,P,14159500,732.0,P,805.0,P,1420.0,P,37.0,A,12.8,P,7.4,P,1.84,P,0.43,P
2023-04-25 00:00:00+00:00,7.0,P,14159500,732.0,P,807.0,P,1430.0,P,37.0,A,12.7,P,7.3,P,1.8,P,0.4,P
2023-04-26 00:00:00+00:00,7.2,P,14159500,731.0,P,806.0,P,1440.0,P,36.0,A,12.6,P,7.6,P,1.77,P,0.41,P
2023-04-27 00:00:00+00:00,7.2,P,14159500,730.0,P,805.0,P,1470.0,P,35.0,A,12.6,P,7.8,P,1.92,P,0.41,P
2023-04-28 00:00:00+00:00,7.3,P,14159500,727.0,P,802.0,P,1500.0,P,34.0,A,12.5,P,7.8,P,1.94,P,0.46,P
2023-04-29 00:00:00+00:00,6.9,P,14159500,728.0,P,803.0,P,1540.0,P,33.0,A,12.7,P,8.4,P,2.1,P,0.49,P
2023-04-30 00:00:00+00:00,6.9,P,14159500,726.0,P,806.0,P,1580.0,P,33.0,A,12.7,P,8.6,P,2.08,P,0.51,P
2023-05-01 00:00:00+00:00,7.0,P,14159500,723.0,P,801.0,P,1520.0,P,32.0,A,12.6,P,8.9,P,2.16,P,0.52,P
2023-05-02 00:00:00+00:00,6.9,P,14159500,722.0,P,798.0,P,1440.0,P,32.0,A,12.6,P,9.1,P,2.06,P,0.51,P
2023-05-03 00:00:00+00:00,7.2,P,14159500,723.0,P,800.0,P,1430.0,P,31.0,A,12.5,P,9.2,P,1.99,P,0.5,P
2023-05-04 00:00:00+00:00,7.1,P,14159500,724.0,P,799.0,P,1450.0,P,32.0,A,12.5,P,9.2,P,2.29,P,0.5,P
2023-05-05 00:00:00+00:00,7.2,P,14159500,726.0,P,803.0,P,1450.0,P,31.0,A,12.6,P,9.3,P,2.41,P,0.5,P
2023-05-06 00:00:00+00:00,7.3,P,14159500,728.0,P,801.0,P,1490.0,P,31.0,A,12.5,P,9.2,P,2.1,P,0.51,P
2023-05-07 00:00:00+00:00,7.2,P,14159500,729.0,P,799.0,P,1500.0,P,31.0,A,12.5,P,9.6,P,1.89,P,0.51,P
2023-05-08 00:00:00+00:00,7.2,P,14159500,728.0,P,798.0,P,1500.0,P,31.0,A,12.5,P,10.7,P,2.1,P,0.5,P
2023-05-09 00:00:00+00:00,7.4,P,14159500,730.0,"P, [4]",795.0,"P, [4]",1450.0,P,31.0,"A, [4]",12.5,P,9.2,"P, [4]",2.25,P,0.53,P
2023-05-10 00:00:00+00:00,8.1,P,14159500,729.0,P,787.0,P,1310.0,P,31.0,A,12.3,P,8.3,P,2.1,P,0.48,P
2023-05-11 00:00:00+00:00,8.0,P,14159500,730.0,P,790.0,P,1300.0,P,31.0,A,12.3,P,8.5,P,2.28,P,0.47,P
2023-05-12 00:00:00+00:00,8.1,P,14159500,732.0,P,791.0,P,1310.0,P,31.0,A,12.2,P,8.4,P,2.3,P,0.45,P
2023-05-13 00:00:00+00:00,8.2,P,14159500,731.0,P,792.0,P,1320.0,P,30.0,A,12.2,P,8.3,P,2.38,P,0.43,P
2023-05-14 00:00:00+00:00,9.0,P,14159500,727.0,P,791.0,P,1330.0,P,31.0,A,12.0,P,7.8,P,2.37,P,0.4,P
2023-05-15 00:00:00+00:00,8.7,P,14159500,728.0,P,793.0,P,1340.0,P,31.0,A,12.1,P,8.1,P,2.75,P,0.42,P
2023-05-16 00:00:00+00:00,8.9,P,14159500,730.0,P,795.0,P,1350.0,P,30.0,A,12.0,P,7.9,P,2.65,P,0.36,P
2023-05-17 00:00:00+00:00,8.8,P,14159500,727.0,P,794.0,P,1360.0,P,30.0,A,12.0,P,8.1,P,2.36,P,0.35,P
2023-05-18 00:00:00+00:00,8.7,P,14159500,727.0,P,795.0,P,1370.0,P,30.0,A,12.0,P,8.3,P,2.54,P,0.39,P
2023-05-19 00:00:00+00:00,8.9,P,14159500,729.0,P,793.0,P,1380.0,P,30.0,A,12.0,P,8.4,P,2.56,P,0.4,P
2023-05-20 00:00:00+00:00,9.0,P,14159500,730.0,P,797.0,P,1400.0,P,29.0,A,12.0,P,8.6,P,2.72,P,0.4,P
2023-05-21 00:00:00+00:00,9.0,P,14159500,733.0,P,798.0,P,1410.0,P,29.0,A,12.0,P,8.9,P,3.21,P,0.39,P
2023-05-22 00:00:00+00:00,8.9,P,14159500,733.0,P,825.0,P,1070.0,P,28.0,A,12.4,P,9.1,P,3.19,P,0.41,P
2023-05-23 00:00:00+00:00,9.6,P,14159500,730.0,P,794.0,P,514.0,P,28.0,A,11.8,P,8.7,P,3.02,P,0.41,P
2023-05-24 00:00:00+00:00,10.5,P,14159500,728.0,P,768.0,P,456.0,P,28.0,A,11.2,P,8.0,P,2.85,P,0.36,P
2023-05-25 00:00:00+00:00,10.5,P,14159500,725.0,P,761.0,P,398.0,P,29.0,A,11.1,P,8.1,P,2.77,P,0.42,P
2023-05-26 00:00:00+00:00,10.6,P,14159500,726.0,P,758.0,P,372.0,P,28.0,A,11.1,P,8.2,P,2.76,P,0.41,P
2023-05-27 00:00:00+00:00,10.8,P,14159500,728.0,P,761.0,P,355.0,P,28.0,A,11.1,P,8.2,P,2.85,P,0.42,P
2023-05-28 00:00:00+00:00,11.5,P,14159500,727.0,P,762.0,P,341.0,P,28.0,A,10.9,P,7.6,P,2.21,P,0.3,P
2023-05-29 00:00:00+00:00,12.2,P,14159500,726.0,P,758.0,P,325.0,P,29.0,A,10.6,P,7.2,P,1.93,P,0.27,P
2023-05-30 00:00:00+00:00,12.1,P,14159500,727.0,P,760.0,P,338.0,P,29.0,A,10.7,P,7.2,P,1.96,P,0.35,P
2023-05-31 00:00:00+00:00,11.8,P,14159500,729.0,P,758.0,P,365.0,P,29.0,A,10.8,P,7.4,P,2.11,P,0.34,P
2023-06-01 00:00:00+00:00,12.0,P,14159500,729.0,P,753.0,P,380.0,P,29.0,A,10.7,P,7.2,P,2.07,"P, [4]",0.37,P
2023-06-02 00:00:00+00:00,12.1,P,14159500,730.0,P,751.0,P,373.0,P,29.0,A,10.6,P,7.1,P,1.97,P,0.37,P
2023-06-03 00:00:00+00:00,12.5,P,14159500,730.0,P,752.0,P,373.0,P,29.0,A,10.5,P,6.8,P,1.72,P,0.34,P
2023-06-04 00:00:00+00:00,12.7,P,14159500,729.0,P,753.0,P,374.0,P,29.0,A,10.5,P,6.9,P,1.72,P,0.36,P
2023-06-05 00:00:00+00:00,13.2,P,14159500,727.0,P,754.0,P,373.0,P,30.0,A,10.4,P,6.7,P,1.51,P,0.32,P
2023-06-06 00:00:00+00:00,13.2,P,14159500,723.0,P,754.0,P,373.0,P,30.0,A,10.4,P,6.9,P,1.65,P,0.33,P
2023-06-07 00:00:00+00:00,13.1,P,14159500,725.0,P,755.0,P,374.0,P,30.0,A,10.5,P,6.8,P,1.47,P,0.36,P
2023-06-08 00:00:00+00:00,12.7,P,14159500,728.0,P,756.0,P,373.0,P,30.0,A,10.6,P,6.9,P,1.45,P,0.39,P
2023-06-09 00:00:00+00:00,12.7,P,14159500,728.0,P,754.0,P,374.0,P,31.0,A,10.6,P,6.9,P,1.45,P,0.39,P
2023-06-10 00:00:00+00:00,13.4,P,14159500,728.0,P,752.0,P,375.0,P,32.0,A,10.3,P,6.3,P,1.11,P,0.37,P
2023-06-11 00:00:00+00:00,13.8,P,14159500,726.0,P,750.0,P,376.0,P,32.0,A,10.2,P,6.2,P,1.13,P,0.36,P
2023-06-12 00:00:00+00:00,14.2,P,14159500,727.0,P,751.0,P,377.0,P,32.0,A,10.1,P,6.0,P,1.17,P,0.37,P
2023-06-13 00:00:00+00:00,13.9,P,14159500,729.0,P,753.0,P,378.0,P,32.0,A,10.2,P,6.1,P,1.04,P,0.4,P
2023-06-14 00:00:00+00:00,13.8,P,14159500,731.0,P,753.0,P,379.0,P,32.0,A,10.3,P,6.1,P,1.06,P,0.38,P
2023-06-15 00:00:00+00:00,14.1,P,14159500,731.0,P,751.0,P,379.0,P,32.0,A,10.1,P,5.9,P,0.95,P,0.36,P
2023-06-16 00:00:00+00:00,14.2,P,14159500,731.0,P,751.0,P,381.0,P,32.0,A,10.1,P,5.8,P,0.87,P,0.33,P
2023-06-17 00:00:00+00:00,13.7,P,14159500,728.0,P,751.0,P,381.0,P,33.0,A,10.2,P,6.1,P,0.87,P,0.34,P
2023-06-18 00:00:00+00:00,14.1,P,14159500,727.0,P,743.0,P,382.0,P,33.0,A,10.0,P,5.8,P,0.91,P,0.33,P
2023-06-19 00:00:00+00:00,13.9,P,14159500,728.0,P,740.0,P,383.0,P,33.0,A,10.0,P,5.9,P,1.02,P,0.35,P
2023-06-20 00:00:00+00:00,13.5,P,14159500,733.0,P,744.0,P,384.0,P,33.0,A,10.2,P,6.0,P,0.97,P,0.34,P
2023-06-21 00:00:00+00:00,13.7,P,14159500,731.0,P,744.0,P,384.0,P,33.0,A,10.1,P,5.6,P,0.82,P,0.35,P
2023-06-22 00:00:00+00:00,13.8,P,14159500,726.0,P,741.0,P,384.0,P,33.0,A,10.0,P,5.5,P,0.66,P,0.27,P
2023-06-23 00:00:00+00:00,13.6,P,14159500,727.0,P,745.0,P,385.0,P,33.0,A,10.1,P,5.8,P,0.71,P,0.29,P
2023-06-24 00:00:00+00:00,13.4,P,14159500,729.0,P,749.0,P,386.0,P,34.0,A,10.2,P,6.0,P,0.66,P,0.31,P
2023-06-25 00:00:00+00:00,13.8,P,14159500,730.0,P,748.0,P,386.0,P,34.0,A,10.1,P,5.8,P,0.67,P,0.32,P
2023-06-26 00:00:00+00:00,13.9,P,14159500,728.0,P,748.0,P,387.0,P,34.0,A,10.1,P,5.7,P,0.58,P,0.3,P
2023-06-27 00:00:00+00:00,13.9,P,14159500,727.0,P,748.0,P,388.0,P,34.0,A,10.1,P,5.7,P,0.54,P,0.31,P
2023-06-28 00:00:00+00:00,14.0,P,14159500,728.0,P,749.0,P,388.0,P,34.0,A,10.0,P,5.8,P,0.55,P,0.29,P
2023-06-29 00:00:00+00:00,13.5,P,14159500,729.0,P,752.0,P,388.0,P,34.0,A,10.2,P,6.1,P,0.57,P,0.3,P
2023-06-30 00:00:00+00:00,13.8,P,14159500,729.0,P,752.0,P,388.0,P,35.0,A,10.1,P,6.0,P,0.52,P,0.32,P
2023-07-01 00:00:00+00:00,14.9,P,14159500,730.0,P,750.0,P,388.0,P,35.0,A,9.8,P,5.3,P,0.44,P,0.24,P
2023-07-02 00:00:00+00:00,15.8,P,14159500,729.0,P,748.0,P,389.0,P,36.0,A,9.6,P,4.7,P,0.29,P,0.25,P
2023-07-03 00:00:00+00:00,15.8,P,14159500,728.0,P,749.0,P,390.0,P,36.0,A,9.6,P,4.7,P,0.33,P,0.24,P
2023-07-04 00:00:00+00:00,16.1,P,14159500,727.0,P,747.0,P,389.0,P,36.0,A,9.5,P,4.6,P,0.3,P,0.22,P
2023-07-05 00:00:00+00:00,16.0,P,14159500,726.0,P,747.0,P,390.0,P,36.0,A,9.6,P,4.6,P,0.26,P,0.23,P
2023-07-06 00:00:00+00:00,15.6,P,14159500,726.0,P,750.0,P,391.0,P,37.0,A,9.7,P,4.9,P,0.21,P,0.24,P
2023-07-07 00:00:00+00:00,15.5,P,14159500,726.0,P,752.0,P,390.0,P,37.0,A,9.8,P,4.9,P,0.34,P,0.26,P
2023-07-08 00:00:00+00:00,15.6,P,14159500,726.0,P,753.0,P,389.0,P,38.0,A,9.8,P,4.8,P,0.31,P,0.26,P
2023-07-09 00:00:00+00:00,15.8,P,14159500,726.0,P,752.0,P,385.0,P,38.0,A,9.7,P,4.8,P,0.23,P,0.24,P
2023-07-10 00:00:00+00:00,15.5,P,14159500,730.0,P,756.0,P,375.0,P,39.0,A,9.8,P,4.7,P,0.27,P,0.26,P
2023-07-11 00:00:00+00:00,16.1,P,14159500,730.0,P,750.0,P,375.0,P,39.0,A,9.6,P,4.5,P,0.24,P,0.24,P
2023-07-12 00:00:00+00:00,16.0,P,14159500,729.0,P,750.0,P,371.0,P,39.0,A,9.6,P,4.4,P,0.21,P,0.25,P
2023-07-13 00:00:00+00:00,16.2,P,14159500,730.0,P,750.0,P,371.0,P,39.0,A,9.6,P,4.4,P,0.14,P,0.24,P
2023-07-14 00:00:00+00:00,16.5,P,14159500,730.0,P,749.0,P,371.0,P,39.0,A,9.5,P,4.3,P,0.09,P,0.25,P
2023-07-15 00:00:00+00:00,16.7,P,14159500,729.0,P,750.0,P,370.0,P,39.0,A,9.5,P,4.3,P,0.12,P,0.24,P
2023-07-16 00:00:00+00:00,16.5,P,14159500,728.0,P,751.0,P,371.0,P,40.0,A,9.6,P,4.3,P,0.19,P,0.29,P
2023-07-17 00:00:00+00:00,15.9,P,14159500,730.0,P,755.0,P,370.0,P,40.0,A,9.8,P,4.6,P,0.22,P,0.34,P
2023-07-18 00:00:00+00:00,15.8,P,14159500,729.0,P,753.0,P,370.0,P,40.0,A,9.8,P,4.7,P,0.21,P,0.37,P
2023-07-19 00:00:00+00:00,15.8,P,14159500,729.0,P,755.0,P,369.0,P,40.0,A,9.9,P,4.8,P,0.26,P,0.37,P
2023-07-20 00:00:00+00:00,15.7,P,14159500,731.0,P,759.0,P,370.0,P,40.0,A,10.0,P,4.8,P,0.28,P,0.39,P
2023-07-21 00:00:00+00:00,15.9,P,14159500,730.0,P,757.0,P,374.0,P,41.0,A,9.9,P,4.7,P,0.28,P,0.35,P
