datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd
1985-03-16 00:00:00+00:00,21400.0,A,12396500,19.48,A
1985-03-17 00:00:00+00:00,21400.0,A,12396500,19.95,A
1985-03-18 00:00:00+00:00,19400.0,A,12396500,18.91,A
1985-03-19 00:00:00+00:00,19000.0,A,12396500,18.17,A
1985-03-20 00:00:00+00:00,17600.0,A,12396500,17.65,A
1985-03-21 00:00:00+00:00,16100.0,A,12396500,17.22,A
1985-03-22 00:00:00+00:00,15800.0,A,12396500,16.29,A
1985-03-23 00:00:00+00:00,14300.0,A,12396500,15.84,A
1985-03-24 00:00:00+00:00,13500.0,A,12396500,16.82,A
1985-03-25 00:00:00+00:00,13500.0,A,12396500,18.62,A
1985-03-26 00:00:00+00:00,15200.0,A,12396500,18.37,A
1985-03-27 00:00:00+00:00,16200.0,A,12396500,17.99,A
1985-03-28 00:00:00+00:00,16200.0,A,12396500,18.24,A
1985-03-29 00:00:00+00:00,15500.0,A,12396500,18.68,A
1985-03-30 00:00:00+00:00,13500.0,A,12396500,17.03,A
1985-03-31 00:00:00+00:00,13600.0,A,12396500,17.27,A
1985-04-01 00:00:00+00:00,15000.0,A,12396500,19.22,A
1985-04-02 00:00:00+00:00,13600.0,A,12396500,18.41,A
1985-04-03 00:00:00+00:00,13500.0,A,12396500,16.16,A
1985-04-04 00:00:00+00:00,13900.0,A,12396500,15.12,A
1985-04-05 00:00:00+00:00,14000.0,A,12396500,15.05,A
1985-04-06 00:00:00+00:00,15700.0,A,12396500,15.59,A
1985-04-07 00:00:00+00:00,16500.0,A,12396500,16.9,A
1985-04-08 00:00:00+00:00,16000.0,A,12396500,19.75,A
1985-04-09 00:00:00+00:00,16900.0,A,12396500,20.01,A
1985-04-10 00:00:00+00:00,18400.0,A,12396500,19.58,A
1985-04-11 00:00:00+00:00,19000.0,A,12396500,19.65,A
1985-04-12 00:00:00+00:00,19600.0,A,12396500,19.28,A
1985-04-13 00:00:00+00:00,23000.0,A,12396500,20.95,A
1985-04-14 00:00:00+00:00,24700.0,A,12396500,20.8,A
1985-04-15 00:00:00+00:00,27300.0,A,12396500,21.74,A
1985-04-16 00:00:00+00:00,31500.0,A,12396500,23.53,A
1985-04-17 00:00:00+00:00,32700.0,A,12396500,24.34,A
1985-04-18 00:00:00+00:00,32700.0,A,12396500,24.87,A
1985-04-19 00:00:00+00:00,32400.0,A,12396500,24.78,A
1985-04-20 00:00:00+00:00,35200.0,A,12396500,25.17,A
1985-04-21 00:00:00+00:00,36900.0,A,12396500,25.29,A
1985-04-22 00:00:00+00:00,37000.0,A,12396500,25.34,A
1985-04-23 00:00:00+00:00,36300.0,A,12396500,25.23,A
1985-04-24 00:00:00+00:00,32800.0,A,12396500,24.3,A
1985-04-25 00:00:00+00:00,32400.0,A,12396500,24.67,A
1985-04-26 00:00:00+00:00,28500.0,A,12396500,22.78,A
1985-04-27 00:00:00+00:00,27800.0,A,12396500,20.85,A
1985-04-28 00:00:00+00:00,25600.0,A,12396500,19.74,A
1985-04-29 00:00:00+00:00,20100.0,A,12396500,18.17,A
1985-04-30 00:00:00+00:00,23300.0,A,12396500,19.16,A
1985-05-01 00:00:00+00:00,28400.0,A,12396500,20.37,A
1985-05-02 00:00:00+00:00,28900.0,A,12396500,20.13,A
1985-05-03 00:00:00+00:00,32500.0,A,12396500,21.27,A
1985-05-04 00:00:00+00:00,35300.0,A,12396500,22.59,A
1985-05-05 00:00:00+00:00,38500.0,A,12396500,25.41,A
1985-05-06 00:00:00+00:00,41400.0,A,12396500,26.49,A
1985-05-07 00:00:00+00:00,41500.0,A,12396500,26.22,A
1985-05-08 00:00:00+00:00,41600.0,A,12396500,26.1,A
1985-05-09 00:00:00+00:00,42000.0,A,12396500,26.24,A
1985-05-10 00:00:00+00:00,44400.0,A,12396500,26.58,A
1985-05-11 00:00:00+00:00,42100.0,A,12396500,25.78,A
1985-05-12 00:00:00+00:00,41400.0,A,12396500,25.63,A
1985-05-13 00:00:00+00:00,42100.0,A,12396500,25.77,A
1985-05-14 00:00:00+00:00,43400.0,A,12396500,26.22,A
1985-05-15 00:00:00+00:00,39700.0,A,12396500,25.25,A
1985-05-16 00:00:00+00:00,37800.0,A,12396500,24.73,A
1985-05-17 00:00:00+00:00,33800.0,A,12396500,23.72,A
1985-05-18 00:00:00+00:00,29100.0,A,12396500,22.43,A
1985-05-19 00:00:00+00:00,28300.0,A,12396500,21.75,A
1985-05-20 00:00:00+00:00,28300.0,A,12396500,21.08,A
1985-05-21 00:00:00+00:00,29600.0,A,12396500,20.69,A
1985-05-22 00:00:00+00:00,34100.0,A,12396500,22.31,A
1985-05-23 00:00:00+00:00,38600.0,A,12396500,25.77,A
1985-05-24 00:00:00+00:00,39800.0,A,12396500,25.64,A
1985-05-25 00:00:00+00:00,40600.0,A,12396500,25.44,A
1985-05-26 00:00:00+00:00,42000.0,A,12396500,25.86,A
1985-05-27 00:00:00+00:00,43700.0,A,12396500,26.21,A
1985-05-28 00:00:00+00:00,44600.0,A,12396500,26.48,A
1985-05-29 00:00:00+00:00,45300.0,A,12396500,26.66,A
1985-05-30 00:00:00+00:00,51500.0,A,12396500,28.22,A
1985-05-31 00:00:00+00:00,55800.0,A,12396500,29.34,A
1985-06-01 00:00:00+00:00,51700.0,A,12396500,28.17,A
1985-06-02 00:00:00+00:00,50600.0,A,12396500,28.1,A
1985-06-03 00:00:00+00:00,49500.0,A,12396500,27.61,A
1985-06-04 00:00:00+00:00,49100.0,A,12396500,27.6,A
1985-06-05 00:00:00+00:00,47400.0,A,12396500,27.06,A
1985-06-06 00:00:00+00:00,45100.0,A,12396500,26.51,A
1985-06-07 00:00:00+00:00,40100.0,A,12396500,25.67,A
1985-06-08 00:00:00+00:00,45300.0,A,12396500,27.06,A
1985-06-09 00:00:00+00:00,52000.0,A,12396500,28.49,A
1985-06-10 00:00:00+00:00,54300.0,A,12396500,28.9,A
1985-06-11 00:00:00+00:00,57900.0,A,12396500,29.66,A
1985-06-12 00:00:00+00:00,61200.0,A,12396500,30.54,A
1985-06-13 00:00:00+00:00,60200.0,A,12396500,30.27,A
1985-06-14 00:00:00+00:00,58000.0,A,12396500,29.56,A
1985-06-15 00:00:00+00:00,53900.0,A,12396500,28.69,A
1985-06-16 00:00:00+00:00,51800.0,A,12396500,28.14,A
1985-06-17 00:00:00+00:00,50100.0,A,12396500,27.58,A
1985-06-18 00:00:00+00:00,43200.0,A,12396500,25.98,A
1985-06-19 00:00:00+00:00,41400.0,A,12396500,25.42,A
1985-06-20 00:00:00+00:00,39100.0,A,12396500,24.81,A
1985-06-21 00:00:00+00:00,33700.0,A,12396500,24.5,A
1985-06-22 00:00:00+00:00,28100.0,A,12396500,23.66,A
1985-06-23 00:00:00+00:00,26700.0,A,12396500,21.81,A
1985-06-24 00:00:00+00:00,26000.0,A,12396500,20.77,A
1985-06-25 00:00:00+00:00,25600.0,A,12396500,20.58,A
1985-06-26 00:00:00+00:00,24200.0,A,12396500,21.4,A
1985-06-27 00:00:00+00:00,23500.0,A,12396500,20.57,A
1985-06-28 00:00:00+00:00,23500.0,A,12396500,20.58,A
1985-06-29 00:00:00+00:00,21900.0,A,12396500,19.92,A
1985-06-30 00:00:00+00:00,21500.0,A,12396500,20.19,A
1985-07-01 00:00:00+00:00,18800.0,A,12396500,20.6,A
1985-07-02 00:00:00+00:00,17600.0,A,12396500,19.64,A
1985-07-03 00:00:00+00:00,18400.0,A,12396500,20.39,A
1985-07-04 00:00:00+00:00,19300.0,A,12396500,20.68,A
1985-07-05 00:00:00+00:00,21200.0,A,12396500,21.11,A
1985-07-06 00:00:00+00:00,19300.0,A,12396500,20.85,A
1985-07-07 00:00:00+00:00,18800.0,A,12396500,19.08,A
1985-07-08 00:00:00+00:00,18000.0,A,12396500,18.29,A
1985-07-09 00:00:00+00:00,17200.0,A,12396500,18.69,A
1985-07-10 00:00:00+00:00,17100.0,A,12396500,19.58,A
1985-07-11 00:00:00+00:00,17600.0,A,12396500,18.92,A
1985-07-12 00:00:00+00:00,19100.0,A,12396500,19.86,A
1985-07-13 00:00:00+00:00,14600.0,A,12396500,18.73,A
1985-07-14 00:00:00+00:00,13300.0,A,12396500,19.18,A
1985-07-15 00:00:00+00:00,12000.0,A,12396500,17.92,A
1985-07-16 00:00:00+00:00,10900.0,A,12396500,16.7,A
1985-07-17 00:00:00+00:00,10100.0,A,12396500,17.19,A
1985-07-18 00:00:00+00:00,12400.0,A,12396500,17.94,A
1985-07-19 00:00:00+00:00,12200.0,A,12396500,18.53,A
1985-07-20 00:00:00+00:00,11800.0,A,12396500,17.9,A
1985-07-21 00:00:00+00:00,11900.0,A,12396500,18.2,A
